name	url	telephone	tax_num	street	locality	region	postcode	country	Causes	Mission	Geographic areas served	Programs	Results	Target demographics	Direct beneficiaries per year
Heart of Phoenix Equine Rescue Inc.	http://www.wvhorserescue.org	(304) 691-0329	EIN 45-4421742	PO BOX 81	Shoals	WV	25562	USA		Each day, Heart of Phoenix receives an outpouring of emails and calls asking for help for horses in need. We work tirelessly to be able to help as many of these desperate cases as possible. We believe that there is no place in the Nation with a greater need of rescue than HERE in the economically depressed area of Appalachia. Poverty is overwhelming. Our team is constantly faced with situations even those in equine rescue outside of our state would look at and say, "There is No Hope." But time and time again, we have seen horses overcome odds that are near miraculous. We have been able to oversee rehabs that defy ALL odds. We believe, with Your Help, there is hope in even the most dark and bleak of situations.  Working in a state where nearly 20% of the residents live in Poverty makes the effort to save horses in conditions, we believe, could be the worst in the USA quite the daunting task. Yet, day in and out, we are seeing success with support across the county for the horses of Appalachia. We worked for quite a few years as West Virginia's only 501(c)3 non-profit equine rescue and still stand as the state's largest, most effective equine rescue organization working state-wide.  We remind everyone that the horses, ponies and donkeys that come to Heart of Phoenix were not simply kept in less than adequate conditions or at risk of auction, they were almost way at the end, having used all mental and physical reserves hanging on, at the last hour. . .	the Tri-state Area of WV, Ky and Ohio	adoption of horses once they have been rehabbed and evaluated	We've seen over 200 horses placed into safe homes!	Horses get safe, rehabilitated and adopted	Around 50 horses get into safe homes
A Reason To Believe Animal Rescue, Inc. (ARTBAR)	http://artbar.petfinder.com	304-784-6678	EIN 81-4845962	PO Box 394	Lenore	WV	25676	USA	Animal Protection & Welfare, Animals	We just obtained our 501(c)(3) non-profit status on January 4, 2017, so may not show up in the IRS database yet.  The mission of A Reason To Believe Animal Rescue is to rescue homeless or neglected domestic animals (including but not necessarily limited to dogs and cats), provide veterinary care, and get them placed them in great adoptive homes. All are spayed/neutered prior to adoption. We house these animals in foster homes, kennels, or boarding as needed. We work in collaboration with shelters, veterinarians, rescues, owners needing to rehome their pets, and the public. We work to reduce the animal overpopulation issue by spaying and neutering as part of our process. We work to ensure the safety of the public by vaccinating according to the law and as the health of the animal permits based on the recommendations of our veterinarian. We treat for parasites, injuries, dentals, skin or ear infections. etc.	rural southwestern West Virginia	rescue, rehabilitation, medical care, rehoming		homeless domestic pets	176 dogs and cats
Bloomingdale Salem Baptist Church	http://		EIN 55-0633996	Po Box 910	Barboursville	WV	25504	USA							
Grant County Preschool Inc	http://		EIN 55-0656448	Po Box 452	Petersburg	WV	26847	USA							
Special Olympics West Virginia Inc	http://www.sowv.org	(304) 345-9310	EIN 55-0596975	1206 Virginia St E Ste 100	Charleston	WV	25301	USA	Special Olympics, Sports	Promotion of physical fitness, sports training, and athletic competition for mentally challenged citizens of west virginia.		The organization provides year-round sports training and athletic competition in a variety of olympic-style sports for children and adults with developmental disabilities (many of whom also have physical disabilities) giving them the ability to develop physical fitness, demonstrate courage and experience joy. The organization provides four (4) state games and nearly 60 local competitions involving 19 sports which benefits approximately 5,000 special olympics west virginia atheletes in 41 counties. The organization programming is supported by a network of more than 5,500 community volunteers.			
Community Council Of Kanawha Valley Inc	http://		EIN 55-0363851	One United Way Square	Charleston	WV	25301	USA							
Cabin Creek Health Center Inc	http://www.cabincreekhealth.com/	(304) 734-2040	EIN 55-0709223	Route 79 Box 70	Dawes	WV	25054	USA		To work with the community to improve the quality of life by assuring access to quality primary health services, outreach, and education for all persons regardless of their ability to pay.		During the last year cchc clinic teams provided care to 13,785 patients, who represented 48,915 clinic visits. Our clinical teams include physicians, mid-level providers, medical assistants, behavioral health consultants, and health coaches. These teams offer our patients a comprehensive set of primary care services including adult and geriatric care, pediatrics, family planning and women's health services, 340-b pharmacy, and behavioral health. In addition our clendenin location offers prenatal care and delivery as well as dental services.			
Church Of God 7th Day 79 Water Street	http://		EIN 55-6001043	Po Box 328	Salem	WV	26426	USA							
Clarence L Christ Charitable Tr Uw	http://	(304) 242-2300	EIN 55-0746591	83 Edgington Ln	Wheeling	WV	26003	USA		To support central catholic high school.		As required in the governing instrument, all distributions from the trust must be distributed to central catholic high school for educational purposes and for its athletic program. During the year some principal was also distributed. Accordingly all revenue and expenses were for the benefit of central catholic high school.			
Oglebay Institute	http://www.oionline.com	(304) 242-4200	EIN 55-0359760	1330 National Rd	Wheeling	WV	26003	USA	Environment, Environmental Education	Oglebay institute fosters appreciation, expression and discovery by engaging people of all ages and abilities through exceptional programming in performing and visual arts, dance, history, and nature.		Museums - provided programming in local and regional history and interpretation, including: operating a house museum and a glass museum with total attendance in excess of 25,000 people; lectures, workshops, classes, and special exhibitions and events; engaged an estimated 891 volunteers and served a total of 31,163 participants  environmental education - provided educational and recreational programming on environmental awareness, appreciation, and preservation, including: cso-linked program delivery to nearly 7,100 students in public and private schools; public day and residential camps, workshops, lectures, special events, and other programming to more than 3,500 participants; and nearly 11,000 free admissions to an environmental education center; engaged an estimated 117 volunteers and served a total of 22,252 participants  visual and creative arts - provided educational and recreational programming in visual and creative arts, including: cso-linked program delivery to nearly 2,700 students in public and private schools; public art exhibitions showcasing local, regional, and national talent attended by nearly 2,400 people; public day camps, classes, and special events; engaged an estimated 40 volunteers and served a total of 9,856 participants  performing arts and dance - provided programming in theatre / drama, cinema, music, and dance including: operating a community theatre and single-screen cinema with more than 5,800 public participants; live music and dance performances with nearly 2,600 participants; cso-linked program delivery to nearly 6,500 students in public and private schools; and delivering public classes in drama, theatre, dance, and music to more than 5,400 participants; engaged an estimated 860 volunteers and served a total of 20,597 participants			
Cacapon And Lost Rivers Land Tr Inc	http://cacapon.org	(540) 740-3083	EIN 55-0700086	Po Box 58	Wardensville	WV	26851	USA	Environment, Land Resources Conservation	The cacapon and lost rivers land tr inc works throughout the lost and cacapon river watershed to assist landowners and communities in maintaining healthy rivers, protecting forests and farmland, and in preserving rural heritage for the enjoyment and well being of present and future generations.		Assist landowners and communities in maintaining healthy rivers, protecting forests and farmland, and in preserving rural heritage for the enjoyment and well being of present and future generations.			
Central West Virginia Aging Services Inc	http://		EIN 55-0613613	Po Box 186	Buckhannon	WV	26201	USA	Human Services, Senior Centers, Seniors	Provide homemaker and case management services to home-bound seniors and disabled members in west virginia. Provide, also, training and job assistance to those 55 and older on a limited income.		Provide homemaker and case management services to home-bound seniors, the disabled, veterans, as well as other miscellaneous services. During the year ending june 30, 2014, services were provided to 1,607 individuals with 147 being served under the charity care program.   senior community services employment program provides training and job assistance to senior citizens. 80 individuals were served during the year ended june 30, 2014.			
Fresh Air Farm Inc	http://	(304) 234-9400	EIN 55-6018204	1 Bank Plz	Wheeling	WV	26003	USA		To establish and maintain at or near the city of wheeling, ohio county, west virginia, a home or farm, non-partisan and non-sectarian in its character, and from the operation of which no one shall enjoy any pecuniary profits, which home or farm shall be conducted for the purpose of providing, mental, physical and manual training for children who are under-nourished or otherwise not physically fit; and to aid in the prevention of tuberculosis and other diseases among such children.		To establish and maintain at or near the city of wheeling, ohio county, west virginia, a home or farm, non-partisan and non-sectarian in its character, and from the operation of which no one shall enjoy any pecuniary profits, which home or farm shall be conducted for the purpose of providing, mental, physical and manual training for children who are under-nourished or otherwise not physically fit; and to aid in the prevention of tuberculosis and other diseases among such children.			
First Presbyterian Church	http://		EIN 55-0385728	456 Spruce St	Morgantown	WV	26505	USA							
Huntington Lions Eye And Ear Center Inc	http://		EIN 55-0644795	Po Box 527	Huntington	WV	25710	USA							
American Institute Of Aeronautics And Astronautics	http://		EIN 55-6030120	Mae - 331 Engr Sciences Bldg	Morgantown	WV	26506	USA							
Logan Medical Foundation	http://	(304) 310-4705	EIN 55-0219480	400 Airport Rd	Chapmanville	WV	25508	USA	General Hospitals, Health	To support, manage and furnish hospital and other health care facilities, personnel and services for the diagnosis, care and treatment of sick, injured or disabled persons, without regard to race, creed, color, age, sex or national origin; to provide facilities, personnel, funds and other requirements for the education and training of medical and health related personnel; and to manage, operate or participate in scientific research and any other activity designed to promote the general health of the community.		The logan medical foundation continues to liquidate liabilities and collect available receivables related to patient care provided in prior years. Once all receivables have been collected and liabilities satisfied, the remaining cash and assets will be transferred to logan healthcare foundation, inc. , a 501(c)(3) organization established by the logan medical foundation. During the current year, $100,000 was transferred to logan healthcare foundation, inc.			
Public Defender Corporation 8th Jucicial Circuit	http://	(304) 436-2500	EIN 55-0694224	30 Mcdowell St	Welch	WV	24801	USA		Legal representation		Provided legal representation to indigent criminal defendants under west virginia code 29-21-2. Both the defendants and society in general are benefited from this legal representation.			
The Ablegamers Foundation Inc	http://www.ablegamers.org	2022581937	EIN 30-0533750	9 Wren Lane	Harpers Ferry	WV	25425	USA	Civil Rights, Disabilities, Disabled Persons Rights, Science & Technology, Technology	The AbleGamers Foundation is committed in supporting the advancement of accessibility in the digital entertainment space so that all people with disabilities can enjoy the digital world.					
Sigma Phi Alpha Dental Hygiene Honor Society	http://		EIN 55-0514752	Po Box 9425	Morgantown	WV	26506	USA							
Literacy Volunteers Of America, Inc.	http://		EIN 55-0731484	102 N Main St Hardy County Pub Libr	Moorefield	WV	26836	USA							
Tri County Pastoral Counseling Service	http://	(304) 263-6205	EIN 55-0624564	222 W Burke St	Martinsburg	WV	25401	USA		Counseling		Total clients seen 576; board of ed clients 254 court cases 5; consultations 82; community service consults 400 hrs; tcpcs clients 102			
National Society Of The Sons Of The American Revolution	http://		EIN 55-6018155	6 Meadowcrest Dr	Parkersburg	WV	26104	USA							
Pantry Of The Lord Inc	http://		EIN 55-0699815	729 Maple Ave	New Nartinsville	WV	26155	USA	Human Services, Personal Social Services						
4-H Clubs & Affiliated 4-H Organizations	http://		EIN 55-0519420	Rr 1 Box 262	Moatsville	WV	26405	USA	Camps, Sports						
Appalachian Trail Conservancy	http://www.appalachiantrail.org	304.535.6331 	EIN 52-6046689	799 Washington Street PO Box 807	Harpers Ferry	WV	25425	USA	Environment, Environmental Education, Land Resources Conservation, Sports	The Appalachian Trail Conservancys mission is to preserve and manage the Appalachian Trail  ensuring that its vast natural beauty and priceless cultural heritage can be shared and enjoyed today, tomorrow, and for centuries to come.		The Appalachian Trail Conservancy upholds the highest standards for the protection and management of the Appalachian Trail (A.T.) to ensure that it can be shared and enjoyed well into the future.   Due to the Trails historic legacy of volunteerism, many of the ATCs programs are focused on supporting and encouraging volunteers. We work cooperatively with volunteer A.T. clubs and agencies to develop meaningful Trail policies, share expertise on trail design and construction, and protect the landscapes and natural and cultural resources that represent the unique, inspiring, and oftentimes life changing, experience of the A.T.  Our newer initiatives help us reach out to the next generation of A.T. supporters and visitors through education and outreach programs. As we work to steward the valuable lands that the A.T. traverses, we are eager to ensure those protected lands remain relevant and available to all those seeking recreation and solitude on the Trail.			
Edgewood Summit Inc	http://www.edgewoodsummit.com	(304) 346-2323	EIN 55-0701159	300 Baker Ln	Charleston	WV	25302	USA	Human Services, Seniors, Supportive Housing for Older Adults	The organization's primary exempt function is to provide, on a non-profit basis, long-term care facilities in the state of west virginia specifically designed to meet the physical, social and psychological needs of elderly and infirm persons, including but not limited to housing, buildings, structures, equipment, furnishings, programs and related health and other services contributing to their health, security, happiness and physical and mental well-being. The mission of edgewood summit is to provide an attractive, caring, comfortable senior living community. A secure environment and quality service that will be the hallmark of this community.		The organization provided, on a non-profit basis, housing, dining, housekeeping, laundry, transportation, activities, nursing and assisted living care, memory support care, and skilled nursing care through the operation of a ccrc - continuum care retirement community - that served 211 residents in 127 independent and 40 assisted living, 18 memory support and 20 skilled nursing units. In 2014, the organizaton completed constuction of and opened approximately 30,000 square foot facility that consists of 18 memory assisted living units and 20 skilled nursing beds in a two story structure constructed adjacent to the existing campus. The residents now have a 24 hour nursing staff. Genesis rehab is also onsite and offers rehabitation services to all residents.   the organization performs the following community services:1. Edgewood summit, inc. Has been open for 20 years. Apartments are upgraded when turnover occurs; this includes fresh paint, new carpet. An enhanced upgrade to each unit includes - new lighting, solid surface countertops in kitchens and baths, all new appliances including washer and dryer. The old appliances (electric ranges, refrigerators, dishwashers) are donated to habitat for humanity restore. Edgewood summit turned over a total of 99 units of which 45 were refurbished and 54 units were touched up. Total expenses incurred for these activities were $2,468. 2. As apartments turnover our marketing department inventories items left in each unit. They coordinate the donation of usable items to various charitable organizations in our area such as: salvation army, goodwill industries and mountain mission. Edgewood summit inc. Turned over 99 units this past fiscal year. Total expenses incurred for these activties were $414. 3. Annually edgewood summit, inc. Participated in the following charitable activities:a)food drive for manna meal - fall and springb)clothing drive for covenant house - fall and springc)read-a-loud labeling 75,000 magazines for schools throughout the stated)butterfly release with proceeds to american lung associatione)red hat mama's preparing and distributing 200 treat bags for children at wchf)book donations to kanawha county public libraryg)stuffing easter eggs with treats for city of south charleston easter egg hunth)stuffing easter eggs with treats for st. Marks united methodist churchtotal expenses incurred for these activties were $2,173. 4. Edgewood summit, inc. Was a sponsor for west virginia alzheimer's memory walk, west virginia health care foundation long term care golf classic sponsorship, wv geriatric society, wv symphony and charleston ballet, all of these organizations are non-profit with proceeds going to fund educational programs in each specific organization. Total expenses incurred for these activities were $7,475. 5. Throughout the fiscal year edgewood summit made memorial contributions to charitable organizations in memory of former residents, resident's family members and employee family members. Total expenses incurred for these activities were $410. 6. Edgewood summit offers a full continuum of care with the ridgemont and the arthur b. Hodges center and effective july of 2013 the residency agreements for independent living allows for a 20 percent discount from the full contractual rates for any health services used as residents move through the continuum of care. The health care discount plan was offered to existing independent living residents when enacted for a one-time non-refundable deposit of $15,000. Existing residents who opted for the health care discount plan totaled approximately 22 persons. During fiscal year june 30, 2015 edgewood summit had eight residents move to a higher level of care from independent living and began utilizing the 20 percent discount. The discount applicable was for 2 residents in the ridgemont, 4 residents in memory support and 2 residents in skilled nursing. The total of the expenses discounted were $70,074. The grand total of all expenses for the above six charity activities was $83,014.			
Fairmont Bible Methodist Church	http://		EIN 31-0977844	703 Diamond St	Fairmont	WV	26554	USA							
Birthright Services Inc	http://		EIN 55-0574691	709 3rd Ave	Huntington	WV	25701	USA							
Advocates For The American Osteopathic Association	http://		EIN 31-1019784	400 N Lee St	Lewisburg	WV	24901	USA							
Wvuh-East Services Inc	http://		EIN 31-1118076	PO Box 1418	Martinsburg	WV	25402	USA	Health, Health Care						
Greyhound Rescue Inc	http://www.greyrescue.com	(304) 229-4944	EIN 52-1946748	862 Cressen Dr	Gerrardstown	WV	25420	USA	Animal Protection & Welfare, Animals	To rescue and find loving homes for retired racing greyhounds		The rescue, rehabilitation, and boarding of former racing greyhounds for placement into adpotive homes			
United Way Of Southern Wv Inc	http://www.unitedwayswv.org	(304) 253-2111	EIN 55-0562858	110 Croft St	Beckley	WV	25801	USA	Federated Giving Programs, Philanthropy	Our united way is working to advance the common good by focusing on education, income and health. These are the building blocks for a good life - a quality education that leads to a stable job, enough income to support a family through retirement and good health. Our goal is to create real, long-lasting change that prevents problems from happening in the first place. Together, united, we can inspire hope and create opportunities for a better tomorrow. That's what it means to live united. To bring together in a united appeal all possible campaigns of community-accepted health, welfare, and recreational agencies, including local, state and national service organizations. To solicit funds and property for such agencies to acquire by gift, legacy, devise, purchase or otherwise, property of every kind and nature, both real and personal, for such agencies, to lease, mortgage, improve, pledge, sell, convey or otherwise dispose of such property. To invest and expend funds, and to distribute fu		United way makes allocation/support payments to approximately 50 non-profit agencies in raleigh, nicholas, summers, wyoming, fayette, mcdowell and mercer counties in southern west virginia.			
Main Street Point Pleasant Inc	http://		EIN 55-0686483	305 Main St	Pt Pleasant	WV	25550	USA	Community & Neighborhood Development, Economic Development	Promote main street, point pleasant. Pledges and donations were supported by community groups consisting of professionals, retailers and local industry. Downtownbusinesses put together various craft shows, concerts and river festivals to promotemain street, point pleasant.		Pledges and donations were supported by community groups consisting of professionals, retailersand local industry. Promtions - downtown businesses put together various craft shows, concertsand river festivals to promote main street point pleasant.			
Central Christian Church	http://		EIN 55-0456720	1640 Big Tree Dr	Fairmont	WV	26554	USA							
Greenbrier County Nursing Home Association	http://greenbriermanorwv.com/	(304) 645-3076	EIN 55-0492192	1115 Maplewood Ave	Lewisburg	WV	24901	USA		The corporation's aim is to treat each individual with the honor, respect and reverence that is befitting his/her dignity as a human being. Even though deformities or disabilities may happen to some, aging people have the same needs as people of any age.		The organization operated a 100 bed nursing facility that provided 29,238 days of skilled and intermediate nursing care. The organization also operated an independent living apartment building.			
Wesleyan Church	http://		EIN 55-0562392	Rr 2 Box 46	Terra Alta	WV	26764	USA							
Wild & Wonderful Pony Club	http://		EIN 55-0731316	46 Gaston St	Buckhannon	WV	26201	USA							
WEST VIRGINIA RAPTOR REHABILITATION CENTER	http://		EIN 31-1063088	PO Box 333	Morgantown	WV	26507	USA							
Civil Air Patrol 47099 Jon Mcbride Comp Squadron	http://www.capnhq.gov/		EIN 58-1780932	176 Airport Cir Rm 99	Beaver	WV	25813	USA	Disaster Aid, Disaster Preparedness & Relief Services, Human Service Organizations, Human Services	For more than 50 years, the Civil Air Patrol has aggressively performed the missions Congress mandated in 1946: Aerospace Education, Cadet Programs, and Emergency Services.					
Fraternal Order Of Owls Home Nest	http://www.orderofowls.us	(610) 730-0320	EIN 41-2149619	604 24th St	Parkersburg	WV	26101	USA	Fraternal Societies	A national fraternal organization established to promote the social and welfare of its members and encourage the human and spiritual values of their lives		A national fraternal organization established to promote the social and welfare of its members and encourage the human and spiritual values of their lives  a national fraternal organization established to promote the social and welfare of its members and encourage the human and spiritual values of their lives			
Alderson Broaddus College Inc	http://www.ab.edu	(304) 457-1700	EIN 55-0357072	101 College Hill Dr	Philippi	WV	26416	USA	Education, Undergraduate Colleges	Alderson-broaddus university is an independent institution of higher learning,committed to serving the region as an academic, cultural, and religious resource, with programs based on a strong liberal arts foundation. The university is rooted in historic and continuing relationships with the west virginia baptist convention and the american baptist churches usa.		Higher education provided college level learning opportunities (approx - 915 students).   other program services			
Grace Evangelical Lutheran Church	http://		EIN 55-0611651	812 S Carroll St	St Albans	WV	25177	USA							
Cameron Community Health Care Center Inc	http://	(304) 686-3376	EIN 55-0597803	Rr 4 Box 19	Cameron	WV	26033	USA		To provide health care services to a medically underserved population.		Ambulatory and primary health care: program activity consists of outpatient medical services to individuals in a federally designated health professions shortage are (hpsa), and medically underserved area (mua). Services are provided without regard of patients' ability to pay for them. During this period, the health center treated 4,553 patients.			
Izaak Walton League Of America Inc	http://www.iwla.org		EIN 55-0733991	Po Box 504	Ceredo	WV	25507	USA	Environment, Natural Resources Conservation & Protection, Water, Water Resources, Wetlands Conservation & Management	For the last 80 years, the Izaak Walton League, a national conservation organization, has been addressing a broad range of issues affecting our nation's wildlife and natural resources. We work to educate decision-makers and the public through our national program staff and through our 50,000 members and supporters that are organized through 300+ community-based, volunteer chapters and state-level divisions. Our goal is to ensure that America's natural resource base is protected, managed and used to assure the quality of life in the long run. We accomplish this by emphasizing the hands-on role that individuals can play in habitat protection and restoration as well as through their local legislatures. Our current national conservation work includes staffed programs on public lands management, wetlands and clean water policy, sustainable agriculture and forestry, energy efficiency, clean air, citizen stream and wetland monitoring and restoration education, responsible outdoor behavior.					
Hedgesville Volunteer Fire Co Inc	http://		EIN 31-1105056	Po Box 135	Hedgesville	WV	25427	USA	Disaster Aid, Fire Prevention						
Summersville Crisis Pregnancy Center, Inc.	http://		EIN 55-0701592	P O Box 875	Summersville	WV	26651	USA							
Direct Action Welfare Group Inc	http://www.wvdawg.org	304-590-8050	EIN 55-0786098	PO Box 20079	Charleston	WV	25362	USA	Centers to Support the Independence of Specific Populations, Children & Youth, Human Service Organizations, Leadership Development, Youth Development	Direct Action Welfare Group Inc. (DAWG) is a statewide organization comprised of public assistance recipients, low wage workers, and people in poverty.    Direct Action Welfare Groups vision is the end of poverty in West Virginia.  In order to make this vision a reality, we advocate with low-income families for economic justice.  Direct Action Welfare Group believes.   Poor people of West Virginia can stand together as an organized community to fight against discrimination and the suffering of poverty. No matter how poor you are you have a voice and rights as a human being. Every individual should be treated fairly regardless of race, creed, nationality, income, sexual orientation, religion, gender, age, or educational level. Access to services and assistance is a right and not a benefit Everyone has the right to a good education including post-secondary education, medical, dental, and vision care, a job at a living wage, affordable childcare, decent housing and adequate food and clothing. Every mother should have the option to choose to stay home and care for her children or work.	The entire state of West Virginia.	What We Do   Whatever is necessary to ensure that people in poverty are heard and listened to on issues that affect our lives     Empower current and former welfare recipients, low wage workers, and people living in poverty by providing them with the knowledge and the tools to change their lives.  Educate current and former welfare recipients, low wage workers, and persons living in poverty on their rights and how to advocate on behalf of themselves and others concerning their rights.  Organize people in poverty including youth to provide a voice to be heard on the local, state, and national level.   Provide training, support, and advocacy to empower people in poverty to be heard on the national, regional, and state levels to ensure that they have a voice in the policies that affect them.  Organize people in poverty to become leaders in their community.  Provide a space where youth in poverty can organize around issues they are concerned with  our Teen DAWG program	We started as welfare moms, women meeting in the living room of a low income housing project and have grown to over 600 members. Not only have we been able to grow in size but we have been able to influence the way people in poverty are seen in West Virginia. Through our organizing efforts, DAWG has been able to win $8 million to stop cuts to our state child care and school clothing voucher programs; to win restoration of funds for transportation and pre-employment dental and vision programs for welfare recipients; to stop destruction of a public housing community in Charleston: and to win a state funded program that allows welfare recipients to stay in college and receive benefits. Our current work not only encompasses welfare issue but also the issues of low wage workers, teens, grandparents, Medicaid recipients, and others who experience the problems of poverty on a daily basis.  In 2009 DAWG hosted a Leadership School, with the Poverty Initiative of Union Theological Seminary, which brought poverty leaders together from all over the world to  discuss issues and to share knowledge.	Low income families throughout the state of West Virginia. Through our Teen DAWG program we focus on "at risk" youth throughout the state with a concentration on youth residing in public housing communities.	Our training programs directly impact over 200 individuals per year, our organizing efforts directly impact over 600 people throughout the state. Our Teen DAWG program directlyimpacts  over 100 youth.
Muster Project Incorporated	http://		EIN 55-0724524	Po Box 704	Beckley	WV	25802	USA	Children & Youth, Youth Centers & Clubs						
Young Womens Christian Association Of Charleston West Virginia	http://www.ywcacharleston.org	(304) 340-3550	EIN 55-0357060	1426 Kanawha Blvd E	Charleston	WV	25301	USA	Human Services, Young Mens or Womens Associations	Since 1912, the ywca has been fulfilling its mission of eliminating racism and empowering women. Through its diverse and comprehensive network of social service programs, the ywca serves clients in many ways: shelter,case management, counseling, education, job training, child care/education and more.		Mel wolf child development center - child care, pre-school and after school programming for children ranging in age from 6 weeks to 12 weeks. Approximately, 178 unduplicated individuals were served. Average weekly attendance was 70 individuals.   resolve family abuse program - crisis intervention, counseling, emergency shelter, information referral, court and other advocacy for victims of domestic violence; community education and training. Approximatley 3,636 individuals were served and 3,491 shelter nights provided.   sojourner's shelter - provide emergency shelter, temporary housing and case management as well as adult basic education and other support services for homeless women, women with children, men with custody of their children and intact families. Approximately 808 people were served, 20,691 shelter nights were provided and 314 individuals participated in education and job training.   transitional housing - the ywca alicia mccormick homes for battered women and children provided services to 32 individuals, which represent 21 women and 11 children. Support services include, but not limited to, case management services, life skills, outreach, education and/or employment, counseling, transportation and child care. Senior housing - the shanklin center for senior enrichment provides permanent housing and case management to 8 elderly, disabled women who have been victims of abuse and who are experiencing homelessness because of abuse. The ywca empowerment homes for women program provides permanent housing and case management services to 3 chronically homeless disabled individuals. Health promotion services/nautilus - wide range of fitness and health enhancement activities.			
Paralyzed Veterans Of America	http://		EIN 55-0718655	336 Campbells Creek Dr	Charleston	WV	25306	USA							
Troy Miley Intercessory Evangelism Inc	http://		EIN 31-1583363	77 Michelle Ln	Charleston	WV	25309	USA	Christianity, Religion						
Eastern Panhandle CARE Clinic	http://www.wvepfc.com	304-724-6091	EIN 55-0778553	1212 N Mildred St	Ranson	WV	25438	USA	Health, Health Care	The eastern panhandle care clinic provides quality patient-centered care, empowering patients through health education and providing connection to community resources. Our compassionate approach to providing health care encompasses the medically underinsured.	the Eastern Panhandle of West Virginia	access to compassionate, quality primary health care and medications.		the low income and medically uninsured	approximately 2,000 individuals.  The medical care that our patients receive has a vlue of approximately $8 million per year, which includes the donations we receive for medications, diagnostic services, in-kind medical professional services, supplies and equipment.
Christian Impact Ministries	http://		EIN 75-2660028	177 Jimmies Pl	Princeton	WV	24740	USA	Christianity, Religion						
Spiritual Assembly Of The Bahais Of Jefferson County	http://		EIN 55-0738995	Po Box 1318	Charles Town	WV	25414	USA							
Property Management Service Inc	http://	(304) 323-2365	EIN 01-0687795	307 Federal St Ste 323	Bluefield	WV	24701	USA	Homeless & Housing	A charitable support organization operated		Case support			
West Virginia Tax Institute Inc	http://		EIN 55-6019860	608 Tennessee Ave	Charleston	WV	25302	USA							
Aace International	http://		EIN 25-6069003	1265 Suncrest Town Centre Dr	Morgantown	WV	26505	USA							
Barbour County Fair Assn Inc	http://		EIN 55-0581748	Po Box 87	Philippi	WV	26416	USA	Fairs, Sports						
Friends Of The Cacapon River	http://		EIN 55-0748020	Po Box 321	Great Cacapon	WV	25422	USA	Environment, Pollution Abatement & Control						
Ceredo Kenova Community Center Inc	http://		EIN 55-0486792	Po Box 724	Ceredo	WV	25507	USA	Community Recreational Centers, Sports						
A Childs Place Casa Ltd	http://www.childsplacecasa.com		EIN 31-1620703	720 Charles St	Wellsburg	WV	26070	USA	Child Abuse Prevention, Children & Youth, Children & Youth Services, Crime & Law, Domestic Violence, Protection Against Abuse	National CASA's mission is to ensure that every child in or risk of being placed in foster care has a CASA Volunteer, appointed by judges to be a voice for these children in court. The result is that they are placed into safe, loving homes where they can thrive.					
Preston Co Historical Soc Inc	http://		EIN 55-0610920	Po Box 113	Bruceton Mls	WV	26525	USA							
Camden On Gauley Medical Center Inc	http://	(304) 226-5725	EIN 55-0592596	Po Box 69	Camden On Gly	WV	26208	USA	General Hospitals, Health	Provide primary heatlh care services to rural patients in webster and nicholas counties, regardless of the patients' ability to pay.		The clinic provided over 23,138 patient encounters, provides outreach and education to the local population, and assisted in providing over $885,000 in charity care and free drugs to the patient base served.			
Clarksburg League For Service Inc	http://		EIN 55-0439332	Po Box 35	Clarksburg	WV	26302	USA							
Family Refuge Center Inc	http://	(304) 645-6334	EIN 31-1032360	Po Box 249	Lewisburg	WV	24901	USA	Domestic Violence, Family Violence Shelters, Homeless & Housing	Provides community outreach, advocacy, and shelter for victims of domestic violence		To provide shelter, services, and support for victims of domestic violence. Also to provide education, awareness, and prevention of domestic violence in the community.			
Fayette County Emergency Food Assistance Center	http://		EIN 55-0705275	Po Box 735	Fayetteville	WV	25840	USA							
Fm Management Corp	http://		EIN 55-0694463	Po Box 614	Morgantown	WV	26507	USA							
Wetzel County Committee On Aging Inc	http://	(304) 455-3220	EIN 55-0562164	145 Paducah Dr	N Martinsvlle	WV	26155	USA		To assist in meeting the needs of older americans.		Senior supportive services - services include social support, home & personal support and crisis intervention. (19,950. 50 units).   in-home services - in-home care allowing temporary, substitute support in a home for a brief period of relief or rest by the caregivers. (62,304. 00 units).			
Redeemer Lutheran Church	http://		EIN 55-0571896	1 Deerwalk Ln	Charleston	WV	25314	USA							
West Virginia Land Trust Inc	http://	(304) 346-7788	EIN 55-0740909	Po Box 11823	Charleston	WV	25339	USA	Environment, Land Resources Conservation	The west virginia land trust		Property and easement inquiry, evaluation and acquisition: wvlt works in partnership with other conservation organizations and landowners to protect land that meets the conservation criteria and purposes as defined by the irs code. In doing so, wvlt researches potential land easement acquisitions, evaluates them according to a set of conversation criteria, and then works with the land owners to protect the property and its conservation assets by acquiring the land in fee or through a donation of a conservation easement.   property and easement maintenance: upon securing a conservation easement, the wvlt initiates an annual monitoring program to ensure that the covenants in the easement are adhered to and that the conservation values that have been recognized are protected in perpetuity. If there are violations of the easement, the wvlt will work with the owner to develop an action plan to mitigate any damages and if necessary, will legally defend the easement in court.   public education: as the only statewide land trust, the wvlt works to educate local groups and communities about the value of land conservation, both from an environmental and land use perspective. Strategies include development of web based materials, distribution of various printed materials, training and networking opportunities, educational workshops and attendance at community forums.			
