name	url	telephone	tax_num	street	locality	region	postcode	country	Causes	Mission	Results	Target demographics	Direct beneficiaries per year	Geographic areas served	Programs
CHILD ADVOCACY CENTER OF RUTHERFORD COUNTY INC	http://	615-867-9000	EIN 62-1786865	1040 Samsonite Blvd	Murfreesboro	TN	37129	USA	Child Abuse Prevention, Crime & Law, Domestic Violence	Mission  The mission of the Child Advocacy Center is to serve victims of  child abuse, child sexual abuse, and drug endangered children along with their non-offending parents and family members. The Center works as a  multidisciplinary team with Department of Childrens Services, law enforcement, mental health counselors, and the District Attorneys Office to investigate and  prosecute child abuse cases and help children and their families heal from the trauma and victimization of the abuse.	In the last 13 years, the Child Advocacy Center has worked as a team with the Department of Childrens Services, law enforcement, and the District Attorneys Office, to investigate and prosecute over 9,000 child abuse cases and assisted over 12,500 individuals in Rutherford and Cannon Counties.	children heal from the trauma of Child Sexual Abuse and Drug Engangered Enviroments.	over 1,600 Families heal from the Trauma.	Rutherford County	We provide valuable services free of charge to child victims and fund training for parents and grandparents on how to protect your child from child sexual abuse.  The following services are provided to child abuse victims, drug endangered children, and their non-offending family members:  forensic interviews, crisis intervention counseling, case management, referrals to community resources, crisis telephone line, court advocacy, home visits, child sexual abuse childrens groups, non-offending parents groups, and coordination of services to victims. Also free of charge we provide a new nationwide initiative to train adults how to protect their children from Darkness to Light.
Nashville Film Festival	http://www.nashvillefilmfestival.org	(615) 742-2500	EIN 23-7258049	161 Rains Ave.	Nashville	TN	37203	USA	Arts & Culture, Film & Video	Nashville Film Festival is a cultural arts institution that inspires, educates and entertains through an annual celebration of the art of motion pictures, year-round events and community outreach.					One of the South's biggest film events, the 2010Nashville Film Festival takes place April 15-22, at the Regal Green Hills 16 Cinemas, featuring abroad selection of features, documentaries, shorts, animation and panels, and music and film.
Living Free Fellowship	http://		EIN 62-1416364	233 Riggs Ave	Portland	TN	37148	USA							
Sojourn Inc	http://		EIN 56-2663964	1056 W Sears Rd	Pegram	TN	37143	USA	Animal Protection & Welfare, Animals						
Forester Charitable & Educational Services	http://		EIN 77-0119376	711 County Road 740	Riceville	TN	37370	USA							
Treadway Equine Animal Rescue Sanctuary	http://		EIN 46-0723831	2378 Clinch Valley Rd	Treadway	TN	37881	USA	Animal Protection & Welfare, Animals						
Homework Hotline	http://www.homeworkhotline.info	615-298-6636	EIN 62-1446139	4805 Park Avenue	Nashville	TN	37209	USA	Children & Youth, Education, Educational Services, Hot Lines & Crisis Intervention, Mental Health, Youth Development Programs	Homework Hotline provides one-on-one free tutoring by phone to Middle Tennessee students and parents. With Homework Hotline, students tackle new concepts, complete challenging homework, and gain academic skills.		struggling students.	7000 children	Tennessee	Homework Hotline provides free tutoring by phone. Call It Reading provides free reading remediation for non-reading or low reading third grade students. Hola Hotline offers free tutoring in Spanish, English, Somali, Swahili, Arabic, and Kurdish. Volunteer Crew are high school students who volunteer at Hotline and receive mentoring with college essays and applications and a $1000 scholarship.
Global Tribe	http://www.globaltribe.com	615-373-8000	EIN 20-8588218	The Factory at Franklin, 230 Franklin Road Building 2B	Franklin	TN	37064	USA		We rescue single mothers and their children living in extreme poverty through emergency aid for nutritional and clinical needs, educate them in a marketable trade, and equip them with the tools needed to become self-sufficient through their trade.		According to the U.N. Development Fund for Women, there are, globally, 900 million mothers trying to survive on just $1 a day. Likewise, 83% of single mothers with children under 7 years old live in extreme poverty. Our initial focus is Mexico, followed by Haiti and Africa.		Global	The organization supports national tours providing education, entertainment, and ministry toincrease awareness of the needs in poorer regions of the world. Local churches along the tourroute invite the tour to participate in individual church events.
Amazima Ministries International Education And Empowerment For East	http://www.amazima.org	(615) 656-5355	EIN 61-1555718	8115 Isabella Ln Ste 1	Brentwood	TN	37027	USA	Economic Development, International, International Economic Development, Microfinance	To live out the love of jesus by educating and empowering the people of uganda and the communities we serve.					Educational sponsorship: the organization sends orphaned and vulnerable children to a christian school through an educational sponsorship program. These children receive three meals a day, school supplies, medical care, and spiritual discipleship. They learn about jesus in school, and on saturdays all the sponsored children come to the organization fellowship site for bible study, worship, lunch, and playing. They are sent home with food and soap every saturday, along with seeds during the rainy season so that they and their families may begin growing their own food.   medical care: the organization helps provide care to those within the jinja community that might not be able to afford medical care at the local hospital as well as malaria treatment and prevention.   masese outreach: the organization feeds lunch to displaced children in the slum community of masese every monday through friday. Providing lunch keeps many of the children from begging on the streets. With the organization's help, some of them also attend school free of charge and all receive free medical treatment. Once a week, the organization also sends food home to their families.   vocational projects: the organization partners with local ugandans implementing self-sustaining vocational programs so the people can have the joy of providing for their own families. Discipleship: the organization fosters spiritual growth activities and bible studies in six villages. School: the organization is currently in the planning phases for the construction and operation of a school to equip ugandan students with the tools of learning to enable them to live fully for the glory of god.
Appalachia Service Project Inc	http://www.asphome.org	(423) 854-8800	EIN 62-0989383	4523 Bristol Hwy	Johnson City	TN	37601	USA	Children & Youth, Home Improvement & Repairs, Homeless & Housing, Housing Development, Construction & Management, Youth Development - Religious Leadership	The appalachia service project is a christian ministry, open to all people, that addresses the housing needs of central appalachia.					Home repair and building services in which volunteers from various churches did home repair and building for economically disadvantaged families.
Love Worth Finding Ministries Inc	http://www.lwf.org	(901) 382-7900	EIN 58-1730035	Po Box 38300	Germantown	TN	38183	USA	Christianity, Religion	To share the gospel throughout the world.					Radio and television broadcasting of recorded sermons from media outlets across the u. S. And overseas. This is the major vehicle for accomplishing the ministry's purpose of spreading the gospel of jesus christ.   sales of recorded sermons and sales of christian books, booklets, and related material. This is complimentary to the accomplishment listed above, putting the gospel messages into the hands of listeners and readers in a more permanent form.
Ark R A I N Wildlife Sanctuary Inc	http://www.arkrain.org		EIN 20-1437688	1721 Coburn Rd	Brownsville	TN	38012	USA	Animals, Wildlife Preservation & Protection, Wildlife Sanctuaries	Ark R.A.I.N. Wildlife Sanctuary Mission Statement:To Provide abundant love, protection, nutritional diets, natural habitats, specialized vet care, and quality rehabilitation for all of our animals..To help save rare, threatened and endangered species and the environment by increasing public awareness with outreach programs presented by Mobile Ark, the education department of Ark R.A.I.N. Wildlife Sanctuary.					
End Slavery Tennessee	http://		EIN 45-4955577	50 Vantage Way Ste 255	Nashville	TN	37228	USA	Victims Services						
Girls Incorporated of Memphis	http://www.girlsincmemphis.org	(901) 523-0217	EIN 62-0512078	2670 Union Ave. Extd.  Suite 606	Memphis	TN	38112	USA	Children & Youth, Youth Development	to provide a vision of confidence and self-sufficiency and to provide the means for making the vision a reality for girls, inspiring all girls to become strong, smart, and bold.		We serve girls ages 618 in the Memphis/Shelby County Tennessee area	1,000-1,500		Preventing Adolesent Pregnancy Economic Literacy Media Literacy Operation SMART--a math and science curriculum Friendly PEERsuasian, a drug and alcohol prevention program Leadership and Community Action Project Bold
Rossville Christian Academy	http://		EIN 62-0812340	29 High Street	Rossville	TN	38066	USA	Education, Elementary & Secondary Schools, Literacy						
Wang Foundation For Christian Outreach To China	http://		EIN 61-1587785	1801 West End Ave Ste 1150	Nashville	TN	37203	USA	Protestant, Religion						
Chattanooga Rescue Mission	http://		EIN 58-1479880	Po Box 3624	Chattanooga	TN	37404	USA	Christianity, Homeless & Housing, Homeless Shelters, Religion	TO SHOW THE LOVE OF CHRIST TO THE NEEDY IN OUR AREA BY PROVIDING THEIR PHYSICAL, EMOTIONAL, AND SPIRITUAL NEEDS.					
Fayette County Animal Rescue	http://fayettefcar.com	901-854-2565	EIN 62-1836008	595 Clement Dr	Rossville	TN	38066	USA	Animal Protection & Welfare, Animals	To offer refuge, medical care, nourishment and an opportunity for a second chance for life to injured and abused animals in Fayette County, TN.     To foster a public sentiment of humanity and gentleness toward animals and protect them from cruelty, neglect, carelessness and ignorance.   To promote responsible pet ownership through humane education.   To enhance the quality of human life with animal companionship.		abused, neglected and injured animals.	hundreds of animals in Fayette County, TN	Fayette County, TN	animal rescue, rehabilitation and adoption, animal cruelty investigators, assistance with spay/neuter, lost/found services, humane education.
MOOSERS KANE-9 RESCUE FOUNDATION	http://www.mooserskane-9rescue.org	877-499-4245	EIN 47-1481867		Brentwood	TN	37027	USA	Animal Protection & Welfare, Animals	Were a 501(c)(3) organization with one basic mission- SAVE ALL DOGS FROM KILL SHELTERS. We take in these beautiful transitory creatures and do our very best to provide them with safety, medical care and Love. While we openly take in puppies and dogs who are in good shape, our focus is saving those who are most likely not saved without our help. We are founded on the principle of saving all lives in the animal world, regardless of breed, appearance or age.		we help rescue dogs from being euthanized and all our dogs are given a second chance at life	12 dogs receiving a new home	Our Organization is slowly expanding, we currently work in Michigan and Tennessee	spay/neuter programs, microchip programs
Vision Haywood County	http://		EIN 62-1685411	121 W Main St	Brownsville	TN	38012	USA	Community Coalitions						
Childrens Cancer Fund Of America	http://www.ccfoa.org	(615) 373-4336	EIN 20-1226416	Po Box 2307	Brentwood	TN	37024	USA	Health, Patient & Family Support	To assist and support children suffering with cancer and their families.					To relieve distress and suffering by providing aid, funds, "in-kind" grants, support, and financial assistance to children suffering from cancer and other life threatening diseases or conditions. To disseminate health related information regarding the prevention, detection, and treatment of cancer and other life threatening diseases or conditions in children. To distribute medical, "in-kind," and other supplies to individuals and agencies which aid the ill, needy, and children.
The Brittany Project	http://www.thebrittanyproject.org	615-669-8682	EIN 46-0758991		Murfreesboro	TN	37129	USA	Children & Youth, Youth Development, Youth Development - Citizenship	Educate, Empower and Encourage those who struggle with low self-esteem issues, resulting from circumstances involving: childhood or work-related bullying, dysfunctional or abusive backgrounds, economic status and physical appearance. This will be achieved by offering those in need moral support through assigned mentors  while also meeting basic physical needs to those with low income.The Brittany Project will also host an annual Christmas tree delivery program for underprivileged  and homeless families living in local are motels.		At-Risk Youth, Low-Income Families, Homeless  and the Elderly	Over 150 Youth and their families	Rutherford County, TN	Athletic and The Arts Sponsorships, Christmas Trees and in some cases meeting daily financial needs.
Youth Villages	http://www.youthvillages.org	(901) 251-5000	EIN 58-1716970	3320 Brother Blvd.	Bartlett	TN	38133	USA	Children & Youth, Children & Youth Services	Youth Villages is a leading national nonprofit providing effective local solutions to help Americas most emotionally and behaviorally troubled youth and their families live successfully.	Youth Villages' continuum of care deploys over 18 evidence-based protocols to ensure high-quality programming for young people.   The organization's flagship intensive in-home model, called Intercept, works with troubled youth, both in and out of state custody, and their families to build healthy relationships, support and structure.   Compared with traditional out-of-home services alone, Intercept costs one-third as much and consistently generates a long-term success rate twice the national average (80 percent vs. 40 percent). Two years after completing Youth Villages' programs:  83 percent of participants served were at home (not in the system). 82 percent have had no trouble with the law. 83 percent are either still in school, have graduated, or are earning their GED				It serves youth ages 622, many of whom have cycled in and out of foster care and/or are involved in the juvenile justice system with a continuum of evidence-based in-home and residential programs. These services are grounded in a proprietary approach called Evidentiary Family Restoration, which has been shown to produce lasting results for young people with success rates twice that of traditional services at one-third of its cost.  Youth Villages sets young people on a path to healthy adulthood by boosting their academic achievement, helping them avoid criminal activity, and assisting them in securing employment.
Walden's Puddle	http://www.waldenspuddle.org	(615) 299-9938	EIN 62-1471146	P.O. Box 641	Joelton	TN	37080	USA	Animals, Wildlife Sanctuaries	Walden''s Puddle Provides care and treatment to sick, injured, orphaned and displaced wildlife that are brought to us by people from all over Tennessee. Once rehabilitated the animals are returned to the wild. We are a hands on environmental and conservation organization. We provide learning experiences for Middle Tennessee residents that will help them live with a greater appreciation of the wildlife around them.					Rehabilitation and care of orphaned and injured native wildlife. Tennessee state law prohibits individuals from keeping wild animals without a permit. This is done for the well being of the animal and you. Waldens will assist you with emergency instructions for wildlife care until you can until you can bring the animal in to our facility. We are not allowed to provide feeding instructions due to state law.Weprovide care and treatment to sick, injured and legitimately orphaned Native Tennessee Wildlife. We are the only professionally-staffed wildlife rehabilitation facility in Middle Tennessee. We do not charge for services and receive no federal or state funding at this time.
Faith Christian Academy	http://	(901) 382-2099	EIN 20-2973691	9114 Davies Plantation Rd	Bartlett	TN	38133	USA	Education, Special Education	Education of children with special needs.					The school served fifteen children during the year all of whom have diagnoses such as add, anziety disorder, asperger's syndrome, etc. Several of the students were able to transition into mainstream programs at other schools.
Medical Support Command - National Disaster Response Inc	http://		EIN 42-1722594	2880 Drummonds Rd	Munford	TN	38058	USA	Disaster Aid, Disaster Preparedness & Relief Services						
Friends of Literacy	http://www.friendsofliteray.org	865-549-7007	EIN 58-1984690	900 East Hill Ave	Knoxville	TN	37915	USA	Education	The mission of Friends of Literacy is to support the delivery of free, high-quality literacy and adult education programs for adults in Knox County who are inadequately educated to meet the challenges of daily life. Working in partnership with area adult education providers, our goal is to help provide basic education and life-skills training so that our students become better workers, parents and citizens.		adults learn to read or get their High School Equivalency Diploma	283 students earn a GED and taught 1,799 students with the help of 56 volunteers.	Knoxville	Free adult reading classes, GED/HiSET classes, and the Next Step program.
Urban Renaissance Initiative	http://		EIN 30-0530598	3205 Kirby Whitten Road Suite 102	Bartlett	TN	38134	USA	Homeless & Housing, Temporary Housing						
Senior Lighthouse Center Of Spring City	http://		EIN 82-0551353	135 Ferguson Dr	Spring City	TN	37381	USA	Centers to Support the Independence of Specific Populations						
Junior Auxiliary Of Cleveland Tn Inc	http://		EIN 62-1645509	Po Box 5244	Cleveland	TN	37320	USA	Human Services						
Vietnam Veterans of Nashville Foundation	http://www.VVOFNF.com	615-868-5383	EIN 74-3158413	C/O Ralph Land	Madison	TN	37115	USA	Military & Veterans Organizations, Veterans					Middle Tennessee	
Appalachian Regional Coalition On Homelessness Inc	http://www.appalachianhomeless.org	(423) 928-2724	EIN 30-0224760	321 W Walnut St	Johnson Cityq	TN	37604	USA	Homeless & Housing, Homeless Centers	Assist service providers in reducing homelessness					Homeless management information system  the va homeless veterans providers grant and per diem program  housing opportunities for persons with aids
Athena Film Foundation Inc	http://		EIN 92-0181046	4226 Hillcrest Ave	Nashville	TN	37204	USA	Arts & Culture, Film & Video						
Good Samaritan Ministries, Inc.	http://www.goodsamjc.org	(423) 928-0288	EIN 62-1233320	PO Box 2441	Johnson City	TN	37605	USA	Emergency Assistance, Homeless & Housing, Homeless Centers, Homeless Shelters, Housing Support	Good Samaritan Ministries is a non-profit, ecumenical organization of people helping people founded in 1985. Relying on donations, Good Samaritan Ministries believes that our community can find resources of time, money, goods, and volunteer services. Recognizing the dignity and importance of each person, the Good Samaritan staff works with each individual on long-term solutions. In terms of financial aid, Good Samaritan Ministries helps provide funds for rent, utilities, prescriptions, and other basic needs. We have a food pantry in which food is provided as needed. Another aspect of our ministry is The Shepherd''s Lunch, which provides a hot noontime meal to the homeless, low-income, and elderly. The Shepherd''s Lunch is housed at Munsey Memorial United Methodist Church and is directly across from a former hotel that now houses disabled and low-income individuals. When the program was started we did not know how many lives would be impacted by the program being located in the current facility.				Washington, Carter, Sullivan, Unicoi, Greene, and Johnson Counties	There are two major branches of Good Samaritan Ministries. The main office, which oversees all programs The Shepherd's Lunch.  The main office of Good Samaritan Ministries handles the financial aspects of assisting clients with emergency and immediate assistance such as food, rent, utilities, and prescriptions. We also have a Summer Food Program to assist families with school age children who receive assistance during the school year with free or reduced lunches; a Back to School program to provide children of low income families with the necessary school supplies to return to school and as resources are available to provide new clothes and shoes; Thanksgiving food baskets for elderly and other low income in need of assistance; Christmas Adopt-a-Family program and food assistance to the elderly. The Shepherd's Breakfast and Lunch program provides meals to the needy on a daily basis.  In 2008 there were 102,000 meals served.
Safe Harbor Equine And Livestock Sanctuary	http://		EIN 46-3564050	Po Box 22	Cottontown	TN	37048	USA	Environment						
Beyond Bars Animal Rescue	http://www.beyondbarsanimalrescue.org/		EIN 45-4160588	320 Hwy 45	Three Way	TN	38343	USA				abandoned, abused, neglected, malnourished animals	150	West Tennessee	The Big House Shelter, Fostering Program, Community Outreach and Education, and much more.
Almost Home Animal Rescue Of Rutherford County	http://		EIN 20-3088785	Po Box 10583	Murfreesboro	TN	37129	USA	Animal Protection & Welfare, Animals						
Focus on Cumberland County Animal Shelter	http://foccas-tn.org	931-265-5301	EIN 47-4858187	PO Box 3245	Crossville	TN	38557	USA	Arts & Culture, Single Organization Support	To inspire our community to support the Cumberland County Animal Shelter through volunteerism, contributions, animal adoption, and genuine love for every animal at the shelter.		our local county animal shelter	over 1,000 animals brought into the Cumberland County animal shelter,	Crossville Tennessee	funding for medical needs, providing needed items such as cleaning supplies, pet food, etc, educating our youth and our citizens about responsible pet ownership , making improvements to our existing shelter, raising awareness for the need & funds for, the construction of a new animal center
Manna Cafe Ministries	http://www.mannacafeministries.com	(931) 933-0970	EIN 27-1699146	1960 Madison St Ste J	Clarksville	TN	37043	USA	Education, Educational Services	To provide meals to homeless persons and the working poor at both a central location and at various locations throughout the city while also providing opportunities for spiritual growth and christian fellowship.					Provide meals to homeless persons and working poor
Hutchison School	http://hutchisonschool.org	(901) 761-2220	EIN 62-0540400	1740 Ridgeway Rd	Memphis	TN	38119	USA	Education, Elementary & Secondary Schools, Literacy	Hutchison, an independent, college prepatory school for girls, is dedicated to providing academic excellence and parallel development of mind, body, and spirit as it educates young women for lives of integrity and responsible citizenship.					The hutchison school provides pre-kindergarten and kindergarten classes as well as classes for grades 1 - 12.
Arc Of Williamson County	http://		EIN 62-6019147	129 West Fowlkes Street	Franklin	TN	37064	USA	Human Service Organizations, Human Services, Job Training	ASSISTING MENTALLY RETARDED IND.					
All About Women	http://www.AllAboutWomen.org		EIN 02-0654930	803 Foster Hill	Nashville	TN	37215	USA	Health, Health Support	All About Women (AAW) connects women with engaging, free resources to balance and renew their lives and improve their health. AAW provides programs that are inclusive, interactive, accessible and fun through our website and events.					All About Women's two programs (website and events) serve the same goal - matching women and theirneeds with health and lifestyle improvement opportunities. In 2011, AAW is introducing a "Year of Transformation" with bi-monthly events and year-round programing on our website.The Website is designed to provide education, reliable local resources, a forum for women to connect with other women with similar concerns, and access to experts on all areas of health and wellness. Health is defined broadly to include career, finances, legal, home, parenting, and other areas. Women take personal responsibility for their unlimited potential and connect with the opportunities offered by AAW. Whether they want to be more active, stop smoking or be more efficient with their time, AAW gives them easy-to-implement changes to achieve success.As always, all programs are free, accessible, inclusive, interactive, fun and involve numerous community partners.
Jackson Christian School Incorporated	http://www.jcseagles.org	(731) 668-8055	EIN 62-0985812	832 Country Club Ln	Jackson	TN	38305	USA	Education, Primary & Elementary Schools	Provide educational instruction and training for cildren - preschool through 12th grade. Students also participate in school sponsored, extra- curricular activites.					Payroll, general and administrative expenses tuition and fees revenue to provide preschool-12th grade educational service  class and club expenses and revenue provides extra-curricular activities  meal income and expenses. Provide daily lunch and snacks for students
Marrowbone Preservation Society Inc	http://		EIN 62-1539144	6439 Currywood Dr	Nashville	TN	37205	USA	Environment, Natural Resources Conservation & Protection						
Ducks Unlimited Inc	http://www.ducks.org		EIN 74-2406098	1 Waterfowl Way	Memphis	TN	38120	USA	Animals, Environment, Natural Resources Conservation & Protection, Water, Water Resources, Wetlands Conservation & Management, Wildlife Preservation & Protection	Ducks Unlimited stands today as a global force in wetlands and wildlife conservation. DU's conservation programs have evolved and expanded over the years to address the habitat needs of waterfowl and other wildlife on ever changing landscapes. Today, DU and our many partners utilize space-age technology and cutting-edge research to conserve habitat as efficiently and cost effectively as possible.					
CLARKSVILLE-MONTGOMERY COUNTY SENIOR CITIZENS ASSOCIATION	http://www.ajaxturner.org	931-648-1345	EIN 62-6051216	953 Clark St	Clarksville	TN	37040	USA	Congregate Meals, Education, Educational Services, Food, Senior Centers, Seniors	PROVIDE SOCIAL AND EDUCATIONAL PROGRAMS TO ENHANCE THE LIVES OF SENIOR CITIZENS IN THE CLARKSVILLE-MONTGOMERY COUNTY AREA		Seniors	3000 seniors	Activity Seniors	arts, ceramics, education, exercise,
MONROE COUNTY FRIENDS OF ANIMALS	http://www.friendsofanimalsmc.org	423-442-1015	EIN 20-1909433	PO Box 106	Vonore	TN	37885	USA	Animal Protection & Welfare, Animals	Monroe County Friends of Animals Mission Statement  Support Monroe County government and other related groups  to provide shelter, food, care, adoption and health services  for stray dogs and cats;  Support the prevention of cruelty to dogs and cats;  Benefit public safety by reducing the number of stray,  unwanted or abandoned dogs and cats;  Assist in raising funds to support and promote the  Monroe County animal shelter;  Support local Spay/Neuter Assistance to Pets (SNAP)  and other animal control initiatives;  Provide education for responsible dog and cat ownership.	In the ten years of our existence, we have saved over 18,000 animals.	rescue unwanted and abandoned cats and dogs	4500 animals	Monroe County,  Tennessee	foster homes, rescue transports, support for Monroe County Animal Shelter, Pets for Patriots, Second Chance Pals, MCFA Thrift Store.
Clarksville Montgomery County Public Library Foundation	http://	(931) 552-4099	EIN 62-1669187	350 Pageant Lane	Clarksville	TN	37040	USA	Philanthropy, Private Grantmaking Foundations	To provide financial support for the clarksville montgomery county public library					Donations to clarksville montgomery county public library for general library use
Tennessee Parks And Greenways Foundation	http://www.tenngreen.org	(615) 329-4441	EIN 62-1557574	117 30th Ave S	Nashville	TN	37212	USA	Sports	The mission of this organization is to identify, preserve and protect the ecologocally-rich, historically-significant and incredibly beautiful places in tennessee in order to protect wildlife, improve water and air quality, provide close-to-home recreation opportunities and create sustainable communities and regions.					To preserve tennessee scenic beauty by creating an interconnected system of parks, greenways, and wildlife areas.
Healing Arts Project Inc	http://		EIN 37-1486630	Po Box 23584	Nashville	TN	37202	USA	Mental Health, Mental Health Treatment	The mission of the Middle Tennessee Mental Health and Substance Abuse Coalition is to promote understanding and acceptance of mental health and substance abuse needs.					Creative Arts Project serving individuals in Middle Tennessee receiving mental health services with art classes, showing original art in exhibits and sponsoring special events.  Creating art and receiving positive feedback on the artwork increases the self-respect and self-worth of the artists.  Art is used as therapy in their recovery from mental illness and substance abuse disorders.
Tennessee Aquarium	http://www.tnaqua.org	(423) 265-0695	EIN 58-1837154	P O Box 11048	Chattanooga	TN	37401	USA	Animals, Environment, Environmental Education, Natural Resources Conservation & Protection, Zoos & Aquariums	The Tennessee Aquarium inspires wonder, appreciation and protection of water and all life that it sustains.  The Tennessee Aquarium is a vital link connecting people to freshwater and the ocean beyond.  Our excellent exhibits and dynamic living collection entertain and inform.  We celebrate and seek to protect the rich biodiversity of the Southeast.  We lead and partner to make a meaningful difference in the economic and environmental well-being of our community.					
Of One Accord	http://www.OfOneAccordMinistry.org	423-921-8044	EIN 62-1391365	PO Box 207	Rogersville	TN	37857	USA	Emergency Assistance, Food, Food Banks & Pantries, Human Service Organizations, Human Services, Thrift Shops	Of One Accord Ministry began in 1988 to bring a community effort (especially churches) to identify and meet local needs while showing hope through the love of Jesus Christ.        Of One Accord serves the Appalachian Mountains and low income counties of Hawkins and Hancock in East Tennessee. Hancock is the lowest income county of Tennessee and the 27th lowest in the US. Average income for clients is below $600 monthly. There is no industry base, no United Way, no Red Cross; we are the emergency organization.     Of One Accord is an example that God is still at work and miracles still happen. With just two fishes and a few loaves, Jesus fed 5,000. We see miracles of this type regularly.       We operate:      3 Emergency Food Pantries      2 Thrift Stores      1 Free Medical Clinic				Hawkins and Hancock Counties	Food program/global missionsof one accord operates three food pantries serving all of hawkins and hancock counties in appalachian upper east tennessee. 34,484 people were served with 1,559,763 pounds of food during 2014. Hancock county is the lowest income county in tennessee and one of the lowest in our nation. It has lower income, higher poverty, and higher unemployment than many of the local counties of appalachia poverty found in kentucky.   church hill medical missionthe medical clinic offers basic healthcare service to people in our community who have no jobs and have no insurance, for a $5 fee if they are able to donate. A $5 co-pay per patients is also applicable on medications to assist with the related costs. All doctors and nurses are volunteers. Doctors have built a working relationship with groups that do free labs and x-rays and specialists that offer free procedures when patients need to be referred for things that ooa, inc. Is unable to do. There were 1,147 patient visits, 7,457 prescriptions dispensed and 1,639 free labs done in 2014.   thrift store operationsthe thrift store provides up to $600 (used value) of items to families whose homes burned in furniture, $300 in other household items, and 5 outfits, 2 pairs of shoes and 2 coats. The organization doesn't sell, but gave winter coats to 1,610 people in 2014 and took referrals for clothing from other local agencies. Thrift store income pays overhead, utilities, insurance, for trucks, gas and maintenance, for ministry programs. The organization operates a thrift store in rogersville and one in sneedville. Since the organization is the primary agency in both counties, other agencies and churches refer people to use the organization in emergencies. The figures above are determined at thrift store prices.
Exchange Club-Carl Perkins Center For The Prevention Of Child Abuse	http://www.carlperkinscenter.org	(731) 668-4000	EIN 62-1123112	Po Box 447	Jackson	TN	38302	USA	Family Services, Human Services	Child abuse prevention and providing case management and support to families coping with abusive situations.					Outreach - case management and support to families coping with abusive situations. Includes education to the public, counseling, and personal advocacy for victims of abuse, domestic violence, and neglect.   child advocacy - to provide a unified system designed to ensure that a cooperative, multidisciplinary team would deliver coordinate, comprehensive services to the abuse victim and their non-offending family members  child abuse prevention- provides training for ways to prevent child abuse.
Exceptional Enterprises Inc	http://		EIN 62-1292016	23 N Industrial Park Rd	Coalmont	TN	37313	USA	Developmentally Disabled Centers, Disabilities, Human Services						
WEST TENNESSEE HEALTHCARE FOUNDTION	http://wthfoundation.org	7310984-2140	EIN 58-1671241	620 Skyline Drive	Jackson	TN	38301	USA	Community Health Systems, Disaster Aid, Health	The Foundation works to meet community needs through charitable giving.	More than $7 million in donations were made during 2015 to help those hurting	We are a conduit for those wanting to do charitable work for community needs.	540 Community Groups,	Tennessee	Cancer care, educational assistance, endowment management, Donor Advised Funds,
Memphis Health Center Inc	http://		EIN 62-0818892	360 E Eh Crump Blvd	Memphis	TN	38126	USA							
Second Harvest Food Bank of East Tennessee	http://www.secondharvestknox.org	865-521-0000	EIN 58-1450139	922 Delaware Ave.	Knoxville	TN	37921	USA	Food, Food Banks & Pantries	Second Harvest Food Bank of East Tennessee works to eliminate hunger by providing food, education and services in our 18 county service area.					Distribution of food and other products to the needy through client agencies. Feeding at risk school children through a weekend backpack program and rescuing food from local stores and restaurants to serve at soup kitchens and homeless shelters.
Catons Chapel Community Club	http://		EIN 62-1685123	3135 Catons Chapel Rd	Sevierville	TN	37876	USA	Education, Elementary & Secondary Schools, Literacy						
Historic Watertown Inc	http://		EIN 62-1483409	Po Box 351	Watertown	TN	37184	USA		Promote awareness of watertown history					Promoted county and regional awareness of watertown9s history through welcome center community projects and publications
Peace of Mind Equine Rescue	http://	615-785-1079	EIN 27-4800085	PO Box 11305	Murfreesboro	TN	37129	USA		Our organization rescues equines that are slaughter bound, ones that are neglected/abused/unwanted, or where life situations change drastically.					
Dare for More Ministries	http://www.dareformore.org	423-326-4265	EIN 	505 Heidi Circle	Chattanooga	TN	37415	USA		Dare for More Ministries, Inc. is dedicated to the purpose of teaching women the Word of God so they might be able to apply biblical principles to their daily lives and build a world-view based on truth.				International	
Arts Council of Williamson County	http://www.artscounclwc.org	615-428-3845	EIN 20-5391895	P.O. Box 680213	Franklin	TN	37068	USA	Arts & Culture	The Arts Council of Williamson County (TN) is a catalyst  for the enrichment of cultural life in the county by  funding, promoting and expanding the arts.				Tennessee	Art fusion is an annual juried fine art and craft festival held the first friday and saturday of june. The event offers artists from across the state and beyond an opportunity to perform or to exhibit and sell their art/craft in an atmosphere that fuses visual, performing, and culinary art. The event is held at the historic factory at franklin in williamson county benefiting approximately 450 individuals.   the organization provided art up close and personal powerpoint presentations 9 times per year benefiting approximately 75 individuals.   the organization provided historic start art classes to 3-6 year olds benefiting approximately 57 children.   administrative and other expenses
Big Black Creek Historicalassociation	http://		EIN 20-5435161	Po Box 50	Denmark	TN	38391	USA	Arts & Culture, Historical Organizations						
Forward It On Foundation	http://www.forwarditon.org		EIN 46-2230161	330 Franklin Road, Suite 135A-193	Brentwood	TN	37027	USA				companies manage corporate giving with easy to use tool	over 5,000 people	the United States and across the world	charitable giving,  donation management, impact measurement, volunteer management, employer matching and reporting.
