name	url	telephone	tax_num	street	locality	region	postcode	country	Causes	Mission	Geographic areas served	Programs	Results	Target demographics	Direct beneficiaries per year
Toastmasters International	http://www.toastmasters.org		EIN 94-2929547	3310 Stratford Ave	Louisville	KY	40218	USA	Community Service Clubs	The mission of a Toastmasters Club is to provide a mutually supportive and positive learning environment in which every member has the opportunity to develop communication and leadership skills, which in turn foster self-confidence and personal growth.					
National Horse Show Association Of America Ltd	http://www.nhs.org	(859) 608-3709	EIN 13-2726232	2245 Stone Garden Ln	Lexington	KY	40513	USA	Equestrian, Sports	The national horse show association of america was founded in 1883 and reorganized in 1972 as a nonprofit corporation. The association was organized to advance equestrian sports in the united states.		Foster education and amateur equestrian competition primarily by producing and directing the annual national horse show events and other equestrian events.			
Athenas Sisters Incorporated	http://www.athenassisters.org	(502) 489-0956	EIN 46-5062453	201 S Peterson Ave	Louisville	KY	40206	USA	Military & Veterans Organizations, Veterans	The organization is for all military women to use revolutionary expressions to grow in dignity and honor. Our members empower themselves through a sisterhood created by mind, body, and heart healing. Our artistic advocacy is building a community of courage.		Operation harmony: athena's sisters partners with multiple community healers through groups like kentucky center for the arts and holistic nurse association to provide a day of free healing services for military women to methods such as reiki, aromatherapy, body talk, creative storytelling, drumming, and life coaching. Food and childcare are provided along with any materials necessary to conduct the workshops.   operation legacy: athena's sisters conducts a two day creative storytelling workshop to encourage military to share their stories using multi-media arts. All food, childcare, and materials are provided for participants.   2nd monthly meeting: athena's sisters has one closed meeting a month - meaning only military women are able to participate. We invite guest community artists to come and teach us a new art method, such as painting, weaving, zen tangling, etc. Athena's sisters provides food, childcare, and all art materials.   athena's sisters provides outreach to military women in order to share knowledge of resources available for mental and physical health services and create a strong social network; military women receive referrals that support sustainable change for mental and physical health, and have access to the resources.			
New Beginnings Therapeutic Riding Inc	http://		EIN 61-1312304	600 B Bill Ferguson Road	Bowling Green	KY	42101	USA	Developmentally Disabled Centers, Disabilities, Human Services						
Family Services Incorporated	http://		EIN 31-1025400	Po Box 90014	Bowling Green	KY	42102	USA	Child Day Care, Children & Youth	Support local community action agency		Support local community action of southern kentucky, inc			
Civil Air Patrol 15125 Licking Valley Comp Squadron	http://www.capnhq.gov/		EIN 58-1776780	606 E Shelby St	Falmouth	KY	41040	USA	Disaster Aid, Disaster Preparedness & Relief Services, Human Service Organizations, Human Services	For more than 50 years, the Civil Air Patrol has aggressively performed the missions Congress mandated in 1946: Aerospace Education, Cadet Programs, and Emergency Services.					
The Greater Clark Foundation Inc	http://www.clarkambition.org	(859) 355-9062	EIN 61-0475632	204 Floyd Clay Dr	Winchester	KY	40391	USA	General Hospitals, Health	The greater clark foundation, inc. Formerly operated in a manner consistent with the requirements of rev. Ruling 69-545, through it provision of health care services to the community, regardless of its ability to pay. We want our community to be unrelenting in our pursuit of excellence in all assets that define a strong sense of place -civic engagement, economic development, education, health, well-being and quality of life. Gcf will play the important role of catalyst, crusader and promoter to ensure that ours is a vital and resilient community.		In, 1915, the organization was originally granted a charter as a non-profit organization operating as a hospital. As reported in the 990 for the year ending june 30, 2010, the organization sold its hospital operations to an unrelated third party. Fye june 30, 2011, the organization incurred reminent expenses for its former hospital operations that were not included or accrued in the prior financial statements. These expenses include legal and accounting fees for the settlement of the sales transaction, and othe reminent costs. Inclusive of adjustments to third party payor reimbursements and liabilities.   the board of directors voted as of may 2010, the organization could better serve its community through means other than operating non-profit hospitals. The organization provides reasonably priced health care facilities in order to recruit and maintain healthcare providers to clark county / winchester, ky and surrounding counties which it has historically provided. The organization is performing these tasks by continuing to maintain and rent real property retained by the organization after the sale of its hospital operations.   to achieve its exempt purpose and deploy its assets efficiently as it transitions from a hospital described in 170(b)(1)(a)(iii) to a 509(a)(2) organization, the volunteer board of directors engaged in a variety of strategies including grants and other programs to accomplish its mission.   the organization is completing a program to demolish the former abandoned hospital building according to environmental governmental agencies best practices. In addition, the organization is investigating the restoration of hospital land into park and recreational areas for the socio-economic, health and well being of citizens in its mission area.			
Water With Blessings	http://		EIN 37-1639872		Louisville	KY	40243	USA		Water With Blessings exists to empower mothers as family and community leaders, so that they might provide clean and safe water for their family and neighbors, and teach them clean water habits.  A water filter that can provide a 1 million gallon guarantee may sound too good to be true, but it exists. And, it is cost effective, simple and uses no power. Based on kidney dialysis technology, these filters are saving lives in countries all around the world.					
Baptist Health Richmond Inc	http://www.baptisthealthrichmond.com	(859) 625-3131	EIN 61-0461940	2701 Eastpoint Pkwy	Louisville	KY	40223	USA	General Hospitals, Health	The mission of baptist health is to exemplify our christian heritage of providing quality healthcare services by enhancing the health of the people and communities we serve.					
Coalition for The Homeless	http://www.louhomeless.org	(502) 636-9550	EIN 61-1118307	1300 S. 4th Street, Ste. 250	Louisville	KY	40208	USA	Homeless & Housing, Homeless Centers	The Coalition for the Homeless is the lead advocate for the homeless in Louisville. Since we were founded in 1986 by community leaders, weve been working to prevent and end homelessness. Our job is to strategically evaluate the needs of the homeless and of our 29 member agencies, and to implement smart, long-term solutions.	Louisville, Kentucky	Rx: Housing, which has reduced chronic homelessness by 50% and has reached "functional zero" for homeless veterans	Thanks to many partners, weve changed the lives of thousands of Louisvillians.   Our first collaborative Rx: Housing initiative cut the number of chronically homeless people on the streets by 50% between 2011 and 2014.   Our new Bed One-Stop program allows homeless Louisvillians to reserve available emergency shelter beds across the city. It also created a centralized waiting list for homeless families. For this work, we received the Center for Nonprofit Excellences 2014 Pyramid Award for the Art of Innovation.   In 2015, we and our partners launched Rx: Housing Veterans, which successfully found housing and resources for over 800 formerly homeless veterans in Louisville, bringing us to functional zero for veteran homelessness.   In 2016, we will maintain an end for veteran homelessness while also pushing to end chronic homelessness.	homeless youth, families, veterans, and everyone who needs a safe place to call home	
Covenant Life Church	http://		EIN 61-1296732	328 Gibraltar Dr	Shepherdsvlle	KY	40165	USA	Christianity, Religion						
Kentucky Association Of Sexual Assault Programs Inc	http://	(502) 226-2704	EIN 61-1202976	Po Box 4028	Frankfort	KY	40604	USA		Provide a structure in which the membership achieves mutual support, cooperation, and development for rape crisis programs across the state of kentucky through research, education and public advocacy.		Prevention: the association provides training and support for agencies and educators to continue and enhance their efforts to prevent sexual violence through integrated practices and the green dot method.   rape crisis centers: the association contracts with state and federal agencies and passes through funds to its member programs, kentucky's 13 regional rape crisis centers. These centers are required to provide an array of services to victims of sexual assault which include medical advocacy, legal advocacy, crisis counseling, and 24-hour hotline services.   coalition operations: the association provides technical assistance to rape crisis centers, advocates and other professionals for improvement in public policy and service to victims and works to increase public awareness regarding sexual violence and related issues. Kasap co-sponsors the annual ending sexual assault and domestic violence conference. Kasap monitors kentucky's 13 regional rape crisis centers for financial and programmatic compliance with contracts and state and federal law and regulation pertaining to the operation of rape crisis programs and evaluates the service delivery.			
Beaumont Presbyterian Church Of Lexington Kentucky Inc	http://		EIN 23-7309584	1070 Lane Allen Rd	Lexington	KY	40504	USA							
Tenant Services & Housing Counseling Inc	http://		EIN 23-7165044	148 Deweese St	Lexington	KY	40507	USA	Crime & Law, Legal Services						
Arthrogryposis Multiplex Congenita Support, Inc.	http://www.amcsupport.org		EIN 20-8287870	PO Box 1883 c/o Theresa M Lucas	Salyersville	KY	41465	USA	Centers to Support the Independence of Specific Populations, Health, Nerve, Muscle & Bone Diseases	Our Mission:   To provide and encourage more understanding and mutual support among anyone affected with the diagnosis of Arthrogryposis Multiplex Congenita (AMC).   To create a higher standard of AMC awareness by means of Conferences, Meetings, and Studies.   Our Vision:   To provide educational material to new parents, or soon-to-be parents regarding the diagnosis of Arthrogryposis Multiplex Congenita (AMC).   To provide a resource of information to the medical field to include but not limited to occupational therapists, physical therapists to assist them in the treatment of a child or person with the diagnosis of AMC.	all	Annual AMC Conferences, Support forums, Chat room, NICU Packets		AMCSI shall not discriminate on the basis of race, national origin, religion, age, gender, gender identification, sex, sexual orientation or handicapping condition. All programs and activities of AMCSI shall be conducted in furtherance of this policy.   An open door policy is extended to whomever is interested in or supportive of those with Arthrogryposis Multiplex Congenita.   Membership shall be open to:   1 New parents/ expectant parents of a child with AMC;   .2. Family/ friends of a child or adult with AMC;   .3. Any adult past 18th birthday currently living with AMC;   .4. Any person working in the medical field;   .5 Public/private school systems; and   .6 Any person who expresses an interest in supporting the mission of AMCSI.    AMCSI shall conduct an annual enrollment of members but may admit individuals to membership at any time. The membership year shall be January 1 through December 31. Membership will not be prorated for mid-year enrollment.	
Knights Of Glory Drum And Bugle Corps Inc	http://		EIN 80-0223717	1940	Elizabethtown	KY	42702	USA	Public & Societal Benefit						
Isaiah Alonso Foundation	http://www.isaiahalonsofoundation.org	270-300-5329	EIN 38-3818833	90 Rembrandt Drive	Elizabethtown	KY	42701	USA		Our Mission is to raise awareness for childhood cancer and raise money to lighten the financial strain on families dealing with this type of crisis. We provide financial assistance, as well as any other assistance necessary on an individual basis. It's also our mission to help fund a cure. Together we can make a difference, helping one family at a time.	USA	Family Gift Bags, Financial Family Assistance, Christmas In July,  Childhood Cancer Awareness Campaigns	We've been able to directly help families by easing the financial burden this disease puts on families.	Families battling childhood cancer in the USA	200
Beechwood Educational Foundation Inc	http://		EIN 61-1077944	50 Beechwood Rd	Ft Mitchell	KY	41017	USA	Education, Educational Services						
Idamay Bible Church Inc	http://		EIN 61-6033767	Route 1 Box 194a	Beattyville	KY	41311	USA							
Apple Patch Community Inc	http://www.applepatch.org	(502) 657-0103	EIN 61-1159539	7408 Highway 329	Crestwood	KY	40014	USA	Group Homes, Human Services	To improve the lives of adults with intellectual and developmental disabilities through residential options and other support services that assist individuals in achieving their highest potential to lead independent and productive lives.		Residential services provides housing and 24 hour supervision to 58 clients with intellectual and developmental disabilities in 20 staffed residences.   centers for personal development provides adult day training to 165 clients in 3 locations in oldham county and 1 location in jefferson county kentucky.   clinical services provides case management, psychological services, behavioral management, pt, ot, and st services.			
Harrison County Educational Foundation	http://		EIN 61-6034355	Po Box 243	Cynthiana	KY	41031	USA	Education, Scholarships, Scholarships & Student Financial Aid						
Letcher County Food Pantry Inc	http://		EIN 61-1040747	Po Box 416	Whitesburg	KY	41858	USA		Operate a community food pantry		Purchase and distribute food and seeds to the needy			
Interlink Counseling Services Inc	http://www.interlinkservices.org	(502) 964-7147	EIN 61-1239021	8311 Preston Hwy	Louisville	KY	40219	USA	Human Service Organizations, Human Services	To provide resident and outpatient treatment for chemically dependent individuals.		Homeless supportive housing - provides permanent supportive housing, transitional housing and case management for chemically dependent individuals and those with mental health issues.   out-patient services - provides assessment, referral, education, family counseling, group therapy, individual counseling and case management to chemically dependent individuals.   food stamps - the organization collects food stamps for eligible participants.			
Gloria Dei Lutheran Church	http://		EIN 23-7050036	1701 Ring Rd	Elizabethtown	KY	42701	USA							
Northern Kentucky Right To Life Educational Foundation Inc	http://		EIN 61-1307628	124 Van Voast Ave	Bellevue	KY	41073	USA	Civil Rights, Right to Life						
Nates Wish	http://Nateswish.com		EIN 45-3204629	3815 Plymouth Rd.	Paducah	KY	42001	USA			Nashville, TN, and Paducah, KY	backpacks full of gifts when a child is newly diagnosed.		children with cancer	92 children
Mt Olive Freewill Baptist Church Inc	http://		EIN 61-1304988	21610 State Route 3	Rush	KY	41168	USA	Christianity, Religion						
Princeton Health Care Manor Inc	http://		EIN 58-2255880	1333 W Main St	Princeton	KY	42445	USA	Health, Nursing Facilities, Seniors						
Daughters Of The Union 1861-1865, Inc.	http://		EIN 61-6034391	4230 Rudy Ln	Louisville	KY	40207	USA							
WEBSTER UNIVERSITY - Kentucky Campuses	http://www.webster.edu/louisville	502-896-1835	EIN 43-0662529	1031 Zorn Avenue Suite 200	Louisville	KY	40207	USA	Education, Universities	Webster University, a worldwide institution, ensures high quality learning experiences that transform students for global citizenship and individual excellence.	Worldwide	Graduate Education in:    - Healthcare Administration   -  Nonprofit Leadership   -  Business Management   -  Counseling   -  Education   -  Media Communications	Over 1700 Masters degrees in Kentucky and Indiana...over 170,000 alumni worldwide.	educate college students and adults	
Olive Hill Historical Society Inc	http://www.olivehillhistoricalsociety.org	(606) 286-2124	EIN 61-1325527	120 Comet Drive	Olive Hill	KY	41164	USA	Arts & Culture, Arts, Culture & Humanities, Historical Organizations, Performing Arts	Historical preservation and creation of a community resource center.		Received al smith kentucky film makers grant to showcase historical venues as presented by kentucky film artists. Three films provided to allow over 500 to view each film.   provided space for continuing education for senior citizens within our community. 8 persons took the class.   provided space as a community shelter and disaster relief center for fema. Serviced approx 250 persons.			
Surgery On Sunday Inc	http://www.surgeryonsunday.org/	(859) 246-0046	EIN 20-3187452	Po Box 8578	Lexington	KY	40533	USA	Community Clinics, Health, Surgical Specialties	The mission of surgery on sunday is to provide free outpatient surgical services to income-eligible individuals and families who do not have health insurance and are not eligible for federal or state assistance.		The organization provides free outpatient surgical services as stated in its mission statement. For the year ended june 30, 2014 the organization provided such services to approximately 1,000 individuals.   the organization provides assessments for medical needs of patients.   the organization provides referrals for primary care as well as any additional referrals needed by the patients.			
Kentucky Natural Lands Trust Inc	http://www.knlt.org	(859) 986-0744	EIN 61-1276913	433 Chestnut St	Berea	KY	40403	USA	Animals, Environment, Forest Conservation, Land Resources Conservation, Protection of Endangered Species	Knlt is working to conserve natural areas on pine mountain and across the state. Knlt's first project was raising funds to preserve blanton forest, kentucky's largest old growth forest. Since then, knlt has protected thousands of acres of kentucky's wild lands across the state. Much of the acreage is now part of state parks, the kentucky state nature preserves systems, state wildlife refuges, or in other conservation management. Nearly 2,000 acres are still under our ownership. We provide stewardship services for these and other conservation properties on pine mountain. We also hold conservation easements in various parts of the state.		Knlt is working to conserve natural areas on pine mountain and across the state. Knlt's first project was raising funds to preserve blanton forest, kentucky's largest old growth forest. Since then, knlt has protected thousands of acres of kentucky's wild lands across the state. Much of the acreage is now part of state parks, the kentucky state nature preserves systems, state wildlife refuges, or in other conservation management. Nearly 2,000 acres are still under our ownership. We provide stewardship services for these and other conservation properties on pine mountain. We also hold conservation easements in various parts of the state.			
Anchorage Childrens Theatre Inc	http://	(502) 558-9456	EIN 61-1107216	11400 Ridge Rd	Anchorage	KY	40223	USA		Theater arts program for children		Three high quality productions by approximately 130 elementary and middle school children featuring the children in acting roles, set design, and other facets of the theatre productions.			
Redwood	http://WWW.REDWOODNKY.ORG	859-331-0880	EIN 61-6013702	71 Orphanage Rd	Fort Mitchell	KY	41017	USA	Birth Defects & Genetic Diseases, Children & Youth, Health, Job Training, Rehabilitative Care, Vocational Rehabilitation, Youth Development Programs	Redwood guides children and adults with severe and multiple disabilities to achieve independence and reach their highest potential throughout their lives, by providing enriching educational, therapeutic, and vocational services. At Redwood, children and adults flourish, prosper, and are empowered to achieve the quality of life they deserve.	Greater Cincinnati	Therapeutic Childcare School-Aged before, after, and out-of-school care Summer Computer Camp iRobot Assistive Technology Resource Center lending library Assistive technology evaluation and assessments Speech, physical, and occupational therapy Computer Learning Center Employment Services Work Activity Center Computer Life Skills Adult Day Healthcare Adult Life Skills Adults NOW (New Opportunities Waiting) Preschool Education Early Intervention	Last year, Redwood empowered over 750 children and adults with severe and multiple disabilities to flourish, prosper and achieve the quality of life they deserve	Children and adults with severe and multiple disabilities.	750+
Birchwood Conservancy	http://birchwoodconservancy.org	(502) 867-1070	EIN 26-0399855	Po Box 11025	Lexington	KY	40512	USA	Animals, Wildlife Preservation & Protection	Agricultural and environmental biodiversity conservation		Birchwood conservancy has continued outreach to academic institutions to design educational biodiversity educational programs which will benefit the global public interest  protect and preserve heritage agricultural animal breeds to ensure genomic conservation which will benefit world food security  continued to advance the world heritage animal genetic repository and agricultural animal conservation center. The aim is to serve humanity as a non governmental multinational animal genomic backup and/or a primary holding center accompanied by a network of satellite facilities with priority given to animal genetic resource( angr ) biodiversity "hot spots" in developing nations.   continued collaboration partnership with land conservation entity  birchwood conservancy was asked developed a multi media presentation with our scientific advisors to be presented at reedley college in ca. The topic discussed was biodiversity conservation and the importance to world food security.			
First Priority Tri County	http://studentsreachstudents.com		EIN 37-1566601	PO Box 435	Corbin	KY	40702	USA	Children & Youth, Christianity, Religion, Youth Development - Religious Leadership	The HOPE of Christ in every student.	Eastern Ky	Student lead ministry on 30 public schools.	1,686 students have found the HOPE of Christ in our 8 years. So far this school year, we have seen 115 student salvations!	students	
Riverbend Academy - School of Performing and Visual Arts	http://www.RiverbendAcademyArts.org	(270)827-9420	EIN 20-5397816	PO Box 482 145 North Main Street - 2nd and Main Historic Soaper Hotel 1st & 2nd Floors	Henderson	KY	42419	USA	Arts & Culture, Arts Education, Performing Arts, Visual Arts	RiverBend Academy advances life in our region by infusing superior arts enrichment and culture primarily through premium instruction in various areas of the arts as an inclusive mentoring school for the arts.	Henderson County with outreach to surrounding counties in KY	Tiny Notes for Pre-school to 5 years, Piano, Guitar (all types), Double Bass, Keyboard, Social Ballroom Dance, Voice, Theater/Acting, Culinary Cooking Classes, Tap Dance, Ballet, Jazz Dance and More!	Presently RiverBend Academy (RBA) serves primarily the Henderson County, Kentucky market. However, approximately 10% of students travel as much as 45 minutes away to access our expert instruction downtown at the academy in Henderson from adjacent Kentucky Counties..   We are in 5 Henderson County Schools, after-school,but growing. Presently we serve both public middle schools, 3 public elementary schools, one private elementary school & middle school, and an alternative school.	Students from any financial background -- from the wealthy to those in poverty, who don't fit into academics and sports rarely find their niche and can have more of a propensity for undesirable outcomes.  RBA was founded to help catch those falling in the cracks and instruct all in the arts within the region with desire and interest at any age, ability or disability regardless of financial means.  This will raise the overall cultural and education bar for our region as statistics prove that art and the brain are a powerful combination in building self esteem, reducing social ills and promoting higher grades and education.. RBA's arts education begins as young as lap babies and spans to ladies in their 70's tap dancing.	Well over 300 plus
Prater Creek Food Pantry Inc	http://		EIN 46-1580111	30 Stratton Branch Rd	Stanville	KY	41659	USA	Food, Food Banks & Pantries						
St Mark Lutheran Church Inc	http://		EIN 31-0927996	415 E 8th St	Newport	KY	41071	USA							
Pfc. Richard L. Vanover Veterans Village	http://www.vanoverveteransvillage.org	(606) 416-4543	EIN 45-3973830	3080 Elrod Road	Somerset	KY	42503	USA	Homeless & Housing, Housing & Shelter, Military & Veterans Organizations, Veterans	The organizational purpose of the Pfc. Richard L. Vanover Veterans Village, Inc. is to provide single senior veterans, 62 years old and older, that have no family or caretakers, an alternative to assisted living centers at an income based fee. The Village is committed to providing senior veterans with a dignified place to call home in a family atmosphere.	State of Kentucky		The Village is in its second year.  We have been working to spread the word about our organization and fundraising.  We have our first housing unit/cabin on the property and as soon as we are able to finish up the drywall, electric and plumbing, it will be ready for our first two residents.  We are planning another fundraiser for May 10-11, 2013 and hope that our efforts from this past year will bring about a large crowd.  We are in desperate need of a farm tractor and, hopefully, we will receive enough funds either from the upcoming fundraiser or from private donations to help us procure such a tractor.  We are not planning to take any government funding and all donations are tax deductible as we are a viable 501(c)(3) organization.	Veterans 62-years of age or older who are homeless or have no families or caretakers.  The Veterans will need to be able to live independently, as we will not be equipped to handle medical needs other than basic care.  We will provide transportation to appointments and will assist the Veterans in receiving benefits they are entitled to.	
Central KY Regional Humane Society	https://sites.google.com/site/garrardhumanesociety/	859-792-4581	EIN 27-1662164	214 Richmond Street PO Box 875	Lancaster	KY	40444	USA		Our mission is to foster the well being of ALL animals through C.A.R.E.S.: Compassion, Adoption, Responsibility, Education, & Spay/Neuter.	Central KY and the Commonwealth	Walking to Wellness, Low Cost Spay/Neuter, Obedience Training, BarkDay Pawties, Forever Friends Assistive Pet Therapy & Outpatient Program, Adult Day Care Art Therapy Program, Doggie Day Care, and much much more.	CKYRHS/GHSC.A.R.E.S. is in the beginning stages of partnering with PetSmart Charities and Humane Alliance to open a regional high volume low cost spay/neuter clinic in our 7, 000 square foot no kill facility.	All companion animal lovers and those companion animal friendly people from young to the wise!	The unwanted animals of central KY.
Ashland Child Development Center Inc	http://	(606) 329-1744	EIN 23-7296516	Po Box 2246	Ashland	KY	41105	USA	Child Day Care, Children & Youth	Provide childcare programs at five locations and assist in food program administration of approximately twenty-five "in-home" centers under usda.		Provide childcare programs at five location and administer the food program of approximately twenty-five "in-home" centers under usda daycare program.   on site and in-home child and adult food program.			
Kentucky Off-Roaders	http://		EIN 47-2198145	527 Tabb Rd	Cecilia	KY	42724	USA	Recreation & Sports, Sports	The KY Off-Roaders Corporation is committed to promoting the sport of off-road recreational activities. We, as a non-profit, organization strive to provide safe riding education and advocate for private land owners environmentally who offer their properties to ATV, UTV, and all other off-road vehicles for trail riding purposes. It is our mission to sustain an organization with members motivated to conduct themselves and their groups in a sportsmanlike manner, providing a family fun atmosphere for all to enjoy for generations to come.					
Family Renewal Center, Inc.	http://		EIN 61-1141751	442 Windfield Pl	Lexington	KY	40517	USA	Mental Health, Mental Health Treatment						
O Dell Ministries Inc	http://		EIN 73-1211471	Po Box 159	Pine Knot	KY	42635	USA	Protestant, Religion						
House Of Prayer Inc	http://		EIN 31-1080843	1730 Ky 801 N	Morehead	KY	40351	USA							
Gods Pantry Food Bank Inc	http://godspantry.org	(859) 255-6592	EIN 31-0979404	1685 Jaggie Fox Way	Lexington	KY	40511	USA		The mission of god's pantry food bank is to reduce hunger in kentucky through community cooperation making the best possible use of all available resources.		God's pantry food bank is the largest food bank in kentucky and serves one-third of the state's population both geographically and by population. Our objective is to reach everyone who is hungry or at risk of hunger in the 50 central and eastern kentucky counties we serve. With that in mind, the food bank distributed 26. 2 million pounds of food throughout the 50 counties of our service area in fiscal year 2014. This area covers 16,000 square miles and has an estimated 252,000 residents who are food insecure, which means they lack access, at times, for enough food for an active, healthy life for all household members. To meet the need of these families and others like them, the food bank works in partnership with nearly 400 other nonprofit agencies that operate food pantries, soup kitchens, child hunger programs, senior citizens centers, and other services that provide food at no cost to neighbors in need. Last year 30% of everything distributed by the food bank to these agencies was fresh fruits and vegetables at absolutely no cost to them.   god's pantry food bank was founded in 1955 in lexington, ky. By mim hunt. Although the organization has grown considerably since its founding, it has remained true to its original intent of providing groceries to lexington's neighbors in need. To that end the food bank operates the fayette county pantry program. In fiscal year 2014, 23,469 families were served by the program or an estimated 65,713 individuals - 22% of the city's total population. This program is a partnership between the food bank and three churches and the community action council that provide space and significant volunteer coordination and support to create as many opportunities as possible for low-income families to receive a week's worth of groceries at each visit. This includes an average of 10 pounds of produce per household.   the objective of god's pantry food bank is to reach anyone who is hungry in the 50 counties it serves, but some populations require specific strategies to be successful. To that end, the food bank operates the after school snack, backpack, kids cafe, and summer feeding programs in multiple locations specifically for children ages 0-18. A recent study, hunger in central and eastern kentucky 2014, revealed that at least 50,500 of food bank clients are children.   wokit is a cluster of nine food banks in west virginia, ohio, kentucky, indiana, and tennessee created pursuant to a contractual agreement. Wokit strives to alleviate hunger through a cost effective food bank network which equitably shares resources in the spirit of trusting cooperation. Wokit serves as a means to coordinate the delivery to each of its members, product (donated food) available through feeding america. God's pantry serves as the wokit host food bank. The nine chief executive officers/executive directors serve on the wokit steering committee. Wokit operates under the terms of an annual cluster contract (contract). Under the terms of the contract, the budgeted operating expenses of wokit for the contract period, excluding freight costs, are allocated to each member through dues based on the actual number of pounds received by the member during the previous calendar year. Additionally, each member agrees to reimburse wokit for its share of the freight costs incurred by wokit on behalf of the member.			
Walton Church Of Christ	http://		EIN 61-1157220	12070 Mccoy Fork Rd	Walton	KY	41094	USA							
Solid Rock Ministries	http://		EIN 61-1317202	PO Box 1436	Elkhorn City	KY	41522	USA	Emergency Assistance, Human Services						
Northern Kentucky Community Action Commission	http://www.nkcac.org	859 581-6607	EIN 61-0667805	717 Madison Avenue	Covington	KY	41011	USA	Human Services, Neighborhood Centers	to help low income individuals and families develop the knowledge, opportunities and resources they need to acheive self reliance.	Northern KY counties of Boone, Campbell, Carroll, Gallatin, Grant, Kenton, Owen and Pendleton	Head Start, YouthBuild, In-Home Family Services, Energy Assistance, Weatherization, and Senior Employment.		low income families and individuals in Northern Kentucky	12,000 families
National Anxiety Foundation Inc	http://		EIN 62-1439579	3135 Custer Dr	Lexington	KY	40517	USA							
Starfish Missions Inc	http://www.starfishmissions.org		EIN 26-1233145	5416 Meadow Stream Way	Crestwood	KY	40014	USA	Children & Youth, Children & Youth Services, Human Service Organizations, International, International Relief, Philanthropy, Philanthropy, Charity & Voluntarism Promotion	Underprivileged families living in distressed communities of the Dominican Republic do not have the financial resources to prepare their children for the public school system, which requires that each child have a public school uniform, a PE uniform and basic school supplies - none of which are provided by the government. Without an education, many of these children will turn to drugs and prostitution.   Starfish Missions seeks to provide these children with the resources they need to stay in school; giving them hope for the future and a better quality of life.  Starfish Missions generates support from the general public, then travels to the Dominican Republic each Fall to prepare children for the upcoming school year by providing them uniforms and basic school supplies so that they can enroll in the public school system.					
Finding Freedom Through Friendship, Inc.	http://freedomthroughfriendship.blogspot.com	859-608-7747	EIN 27-1270425	1781 Eastwood Drive	Lexington	KY	40502	USA	International, International Development	Supporting single Guatemalan mothers and their children with critical needs of food, housing, and education.	Rural Guatemala	Donations of homes to replace dirt flooring and leaking roofs for widows and their children. Scholarship assistance to assist with school fees, supplies and uniforms. Donations of daily meals to widows and their children.	We have built 24 homes for indigenous, illiterate single mothers in Guatemala in the last 4 years. Eighteen widows and their 68 children who are clients in our program receive food staples monthly. We have four Mayan children in boarding school and two Mayan young women in college under our scholarship program.	Widows in rural developing countries, and their children.	21 widowed Mayan women and their 68 children
Good Shepherd Counseling Associates Fws Of Hardin County Ky, Inc.	http://		EIN 61-1308768	2508 Chatsworth Dr	Elziabethtown	KY	42701	USA	Family Counseling						
Washington County Association For The Mentally Handicapped Inc	http://	(859) 336-7703	EIN 23-7148028	Po Box 467	Springfield	KY	40069	USA		To provided support services for mentally handicapped individuals.		Provides school support services for mentally handicapped individuals.			
SARAHS PLACE WOMENS RESOURCE CENTER INC	http://		EIN 61-1307738	PO Box 197	Sandy Hook	KY	41171	USA	Domestic Violence, Family Violence Shelters, Homeless & Housing						
Central Kentucky Community Theatre Inc	http://		EIN 26-4062796	124 W Main St	Springfield	KY	40069	USA	Arts & Culture, Performing Arts Centers						
Lexarts Inc	http://www.lexarts.org	(859) 255-2951	EIN 61-1163184	161 N Mill St	Lexington	KY	40507	USA	Arts & Culture, Arts & Humanities Councils & Agencies, Fund Raising & Fund Distribution	To provide arts and cultural services to the community.		Grants and allocations were provided to various organizations to promote the arts in the local community.   facilities and programs are provided for the promotion, development, and rehabilitation of the arts and cultural activities.   in the summer of 2013, lexarts kicked off an event titled bourbon barrel project on town branch. 41 authentic bourbon barrels were sponsored by corporations and businesses. Local artists were selected to paint/decorate the barrels. The barrels went on public display in september 2013. In november 2013, the barrels were auctioned with the net proceeds to benefit lexarts programs.			
Central Kentucky Radio Eye, Inc.	http://www.RadioEye.org	(859) 422-6390	EIN 61-1148801	1733 Russell Cave Road	Lexington	KY	40505	USA	Arts & Culture, Blind & Visually Impaired Centers, Disabilities, Radio	Since 1990 Central Kentucky Radio Eye (CKRE) has been enriching the lives of a disadvantaged population.  CKRE provides audio information services to those individuals who are unable to access printed news and information because of loss of vision or physical disability.  Through CKRE, print-impaired listeners and their families are offered a way to overcome some of the obstacles they face, enabling them to lead more independent, productive lives.		Radio reading services for the blind and the print-handicapped in lexington, central kentucky, louisville metro area, and adjacent counties in kentucky and indiana where broadcasts may be received.			
