name	url	telephone	tax_num	street	locality	region	postcode	country	Causes	Mission	Target demographics	Direct beneficiaries per year	Geographic areas served	Programs	Results
CASA For York County	http://www.casaforyork.org	402-362-5454	EIN 41-2194561	510 N Lincoln Ave Courthouse	York	NE	68467	USA	Child Abuse Prevention, Crime & Law, Domestic Violence, Victims Services	"CASA for York County supports and provides volunteer advocacy for abused and neglected children, enabling them to thrive in a safe, permanent home."	abused and neglected children.		York County, Nebraska	CASA Volunteer advocates are the voice for the abused and neglected children in the Court System.	
Association For Computing Machinery	http://www.acm.org/		EIN 91-1841939	2400 California	Omaha	NE	68178	USA	Engineering & Technology, Science & Technology, Technology	Founded in 1947, ACM is the world's first educational and scientific computing society. Today, our members  over 80,000 computing professionals and students world-wide  and the public turn to ACM for authoritative publications, pioneering conferences, and visionary leadership for the new millennium.					
The Consortium Inc	http://		EIN 47-0693635	3483 Larimore Ave	Omaha	NE	68111	USA	Education, Graduate & Professional Schools						
National Air Traffic Controllers Association	http://		EIN 47-0719191	4501 Abbott Drive	Omaha	NE	68110	USA							
Polk County Foundation Inc	http://	(402) 747-3381	EIN 47-0789096	236 N State St	Osceola	NE	68651	USA	Education, Scholarships, Scholarships & Student Financial Aid	The polk county foundation's mission is to receive, administer, and disburse funds for charitable and educational purposes for the mental, moral, intellectual, and physical improvement of the inhabitants of polk county, nebraska.				Grants awarded for charitable and educational purposes for inhabitants of polk county, ne.	
Brain Injury Association Of Nebraska Inc	http://www.biane.org	(402) 423-2463	EIN 26-0851140	2424 Ridge Point Cir	Lincoln	NE	68512	USA	Brain Disorders, Community Health Systems, Health	Endeavors to make profound differences in the lives of citizens of nebraska who are survivors of traumatic brain injury.				Furthering public good through dedication to those who have suffered traumatic brain injuries and the service providers	
William Hyte Scholarship Fund	http://		EIN 47-6033251	13TH And O Sts	Lincoln	NE	68508	USA							
New Hope Life Center for Women	http://www.newhopelifecenters.com	402/345-4673	EIN 	3507 Harney Street	Omaha	NE	68131	USA		Assist individuals who are committed to overcoming past failures by helping them address core life issues and partner with them as they find new hope to secure an integrated, thriving life in the broader community.			Midwest		
NEBRASKA CHILDRENS HOME SOCIETY INC	http://		EIN 47-0378995	4939 S 118TH St	Omaha	NE	68137	USA	Adoption, Children & Youth						
Stuhr Museum Foundation	http://www.stuhrmuseum.org	(308) 385-5131	EIN 47-0632772	3133 W Hwy 34	Grand Island	NE	68801	USA		To provide support for the stuhr museum of the prairie pioneer.				To provide funding for maintenance and upkeep as well as other administrative support for the stuhr museum of the prairie pioneer, as well as fund any new projects for the museum.	
Omaha Symphony Council	http://		EIN 47-6038327	1615 Howard St Ste 310	Omaha	NE	68102	USA							
Monument Valley Pathways Inc	http://		EIN 36-3769368	PO Box 731	Scottsbluff	NE	69363	USA	Environment, Parks & Playgrounds						
Christian Record Services Inc.	http://www.christianrecord.org	(402) 488-0981	EIN 47-0405439	PO Box 6097 8100 S 15th St	Lincoln	NE	68506	USA	Blind & Visually Impaired Centers, Camps, Disabilities, Human Service Organizations, Human Services, Religion, Religious Printing & Publishing, Sports	Christian Record Services improves the quality of life for blind and visually disabled children, teens, and adults by providing free publications and programs focused on their needs. Objectives include encouraging, inspiring, and challenging the blind to reach their God-given potential.  A secondary goal is to educate the public concerning sight preservation, blindness, and how to meet the needs of the blind.			International	The programs of Christian Record Services include:  Inspirational magazines in Braille, large print, audio, and web formats for children, teens, and adults.  2) A Lending Library which produces and circulates more than 1,600 book and music titles on cassette, as well as a selection of  415 books in Braille. 3) National Camps for Blind Children 7) Public education (through school tours, annual EYE RUN,  and other means) concerning eyesight and blindness.	
Fellowship Of Christian Athletes	http://		EIN 43-1393092	6400 Cornhusker Hwy # 200	Lincoln	NE	68507	USA							
Child Development Council Of Adams County	http://		EIN 23-7276264	621 N Lincoln Ave	Hastings	NE	68901	USA							
Lincoln Elks Lodge No 80 Charitable Fund Inc	http://		EIN 36-3937595	5910 S 56th St Ste A	Lincoln	NE	68516	USA	Education, Scholarships, Scholarships & Student Financial Aid						
First Baptist Church Of Mccook Inc	http://		EIN 47-6038879	Po Box 964	Mccook	NE	69001	USA							
Womens Empowering Life Line Inc	http://www.womenslifeline.net	(402) 371-0220	EIN 47-0744888	Po Box 1392	Norfolk	NE	68702	USA	Mental Health, Substance Abuse Treatment	Promote the overall health, well being, independence, and capabilities of adult women by providing behavioral health treatment and transitional services.				The dual disorder program is a residential program providing highly structured, primary, and comprehensive substance abuse and mental health treatment services for women with co-occurring serious mental illness and substance dependence. This program provides simultaneous and integrated treatment. The ddp is generally longer term and designed to further stabilize acute symptoms and engage the individual in a program of maintenance, treatment, rehabilitation and recovery. During fy '14-'15, about 19 mostly indigent women benefited from services.   the intermediate residential program provides supportive, long term adult substance abuse treatment to consumers with axis i disorders of substance dependence. Intermediate residential treatment is intended for those individuals who have not responded well to shorter term services. The repetitive, slower-paced environment of intermediate residential treatment more effectively meets the consumers needs. During fy '14-'15, about 6 mostly indigent women benefited from services.   the psych respite program, formerly known as mental health respite program, provides shelter and case management on a 24/7 basis to consumers experiencing a need for transition to another residential setting or a break from a current residential setting. The intent of the service is to support consumers throughout the transition or break, provide linkages to needed behavioral health services and assist in transition back into the community. During fy '14-'15, about 3 mostly indigent women benefited from services.	
Women's Aglow Fellowship Of Ogallala Nebraska	http://www.aglow.org/		EIN 36-3925656	1012 W 5th	Ogallala	NE	69153	USA	Christianity, Religion	Aglow International is an intercultural transdenominational organization of Christian women with more than 3,500 fellowships in more than 151 nations. Our mission is to lead women to Jesus Christ and provide opportunity for Christian women to grow in their faith and minister to others. Aglow's vision to impact the lives of women worldwide is expressed in the strategic focuses of: Prayer, Evangelism, Relationship, and Reconciliation.					
Senior Citizen Nutrition Center	http://		EIN 47-0596388	625 Avenue A	Plattsmouth	NE	68048	USA	Human Services, Senior Centers, Seniors						
Schuyler Central High School Foundation Inc	http://		EIN 91-1853459	401 Adam St	Schuyler	NE	68661	USA	Federated Giving Programs, Philanthropy						
Fremont Ymca Foundation	http://www.ymca.net		EIN 47-6032855	Po Box 549	Fremont	NE	68026	USA	Children & Youth, Human Services, Young Mens or Womens Associations	To give grants to the Fremont YMCA					
Wellness Council Of The Midlands	http://www.wellnesscouncil.org	(402) 390-8347	EIN 47-0642708	6001 Dodge Street	Omaha	NE	68182	USA		Health promotion				Promotion of health and wellness, primarily in the workplace. Welcom has approximately 70 business members which are provided with consulting and various programs to enhance corporate culture.	
Kids Against Hunger Freedom Foods	http://www.kidsagainsthunger.org	402-333-1346	EIN 47-4006155	1006 N 20th St	Omaha	NE	68102	USA	Food, Nutrition	Kids Against Hunger Freedom Foods is a non-profit humanitarian food aid organization with the mission to significantly reduce the number of undernourished children around the world.  Our fully nutritious meals are packaged by volunteers and delivered to starving families around the corner and around the world with the help of worldwide partners.	feed families aroung the world and around the corner	15 million children and adults	61 countries by distributing food from 50 different packing sites around the United States and Canada	volunteer opportunities for your business, school, organization to pack food for those in need.	Kids Against Hunger Freedom Foods serves in 61 countries with food packed by over 50 satellite locations across the US and Canada.
Dream Big	http://		EIN 47-0779316	Box 149	Syracuse	NE	68446	USA	Children & Youth, Crime & Law, Youth Violence Prevention						
United Cerebral Palsy Of Nebraska Inc	http://www.ucpnebraska.org	(402) 502-3572	EIN 47-0534212	920 S 107th Ave Ste 302	Omaha	NE	68114	USA	Birth Defects & Genetic Diseases, Health, Health (General & Financing), Health Support	Promote research of cerebral palsy, support programs, for medical treatment, rehabilitation, educations, and social needs of people with cerebral palsy.				Promote research of cerebral palsy, support programs for the medical treatment, rehabilitation, education, and social needs of people with cerebral palsy.	
Omaha Home For Boys	http://www.omahahomeforboys.org	(402) 457-7000	EIN 47-0376529	4343 N 52nd St	Omaha	NE	68104	USA	Residential Care & Adult Day Programs	The mission of the omaha home for boys is to support and strengthen youth, young adults, and families through services that inspire and equip them to lead independent and productive lives.				Residential care program is community based and utilizes a family environment and behaviorally-based curriculum to equip youth with positive skills and the ability to make good decisions when confronted with difficult choices. The program provides at-risk youth ages 10 to 18 with a family structure, positive reinforcement, effective discipline and motivation to modify inappropriate behaviors and educational support to build proficiency, skills and success. Youth live on the main campus in cottages with house parents. There are up to eight youth per cottage, all with different backgrounds, experiences and needs. Many of these at-risk youth have been abused, neglected or abandoned.   transitional living program is located on a separate campus called jacobs' place. The program, featuring two apartment buildings and a learning center, is a resource for up to 18 young women and men ages 17 to 21 who struggle with homelessness and lack of support and education because of a number of at-risk factors including multiple out-of-home placements. These youth have not had the guidance and support necessary in their lives to set goals and work to achieve those goals. The program provides a transitional living specialist for each youth, a skill-based structure, safe environment and educational support to help youth complete education, find employment and transition to independency in the community.   educational services program allows youth to attend public schools in the community to maintain academic support and credits as well as positive relationships with teachers and administrators. These services are provided to youth across all programs. This includes a day school, assessments and remedial support, credit recovery, high school diploma and ged support, enrichment and experiential learning, wellness and recreation, and advocacy within the schools they attend.	
Heartland Family Service	http://www.heartlandfamilyservice.org	(402) 553-3000	EIN 47-0390618	2101 S 42nd St	Omaha	NE	68105	USA	Family Services, Human Services, Mental Health, Substance Abuse Dependency, Prevention & Treatment	To strengthen the lives of individuals and families in our community through education, counseling and support services.				Mental health & addictions:includes all counseling programs, act, family works, asap, better together, ia & ne mh crt, dcyc, therapeutic school, gambling education and treatment39,260 hours of counseling provided9,031 days of shelter11,604 days of instruction for licensed school  juvenile delinquency:includes youth links, trackers, drug testing481 persons served6,332 days of shelter  poverty & homelessness:includes hardship assistance, pchl housing solutions, heartland homes, heartland housing beginnings and opportunities, transitional housing, heartland housing stability, passages, samaritan housing, and metro home base10,655 persons served46,588 days of shelter	
Charles Drew Health Center Inc	http://	(402) 457-1200	EIN 47-0666715	2915 Grant St	Omaha	NE	68111	USA	Community Clinics, Health	Our goal is to provide quality, comprehensive affordable healthcare to				Charles drew health center provides care for the entire family. Services include family practice, internal medicine, pediatrics, ob/gyn, pharmacy, radiology, opthalmology, minor surgery, cardiology, podiatry, behavioral health, and nutrition. Chales drew health center served 10,451 patients and facilitated 38,304 patient encounters (visits). Of the 10,451 patients served, 1,568 were homeless. Of the 10,451 patients served, charles drew health center served 630 patients and facilitated a total of 1,884 patient visits through its primary care behavioral health program.   the cdhc dental program provides the following services: dental screenings, oral exams, sealants, flouride treatments, restorative services, oral surgery (extractions), emergency services and rehabilitation services. The health center facilitated 6,291 dental patient encounters (visits), representing a 25% increase over the prior year, while serving 2,542 patients, which represented a 28% increase over the prior year.	
Egan Park Baptist Church	http://		EIN 47-0717299	409 W Q St	McCook	NE	69001	USA							
Salvation Army Western Division	http://www.givesalvationarmy.org		EIN 47-0380698	3612 Cuming St	Omaha	NE	68131	USA	Disaster Aid, Disaster Preparedness & Relief Services, International, International Relief, Salvation Army	The Salvation Army, an international movement, is an evangelical part of the universal Christian Church.  Its message is based on the Bible. Its ministry is motivated by the love of God.  Its mission is to preach the gospel of Jesus Christ and to meet human needs in His name without discrimination. The Omaha Salvation Army meets needs with heart to God and hand to man.					
Spectra, Inc.	http://		EIN 47-0650652	12614 Hwy 370	Omaha	NE	68138	USA							
Wildlife Rescue Team Inc	http://		EIN 47-0635076	Po Box 80127	Lincoln	NE	68501	USA							
Toastmasters International	http://www.toastmasters.org		EIN 47-0793787	1100 W 29th St	S Sioux City	NE	68776	USA	Community Service Clubs	The mission of a Toastmasters Club is to provide a mutually supportive and positive learning environment in which every member has the opportunity to develop communication and leadership skills, which in turn foster self-confidence and personal growth.					
Alliance Arts Council	http://		EIN 47-0684455	Po Box 244	Alliance	NE	69301	USA	Arts & Culture, Arts & Humanities Councils & Agencies						
Greater Loup Valley Activities Inc	http://		EIN 47-0769571	Po Box 40	Ord	NE	68862	USA							
Sarpy County Historical Society	http://	(402) 679-6001	EIN 47-6046355	2402 Clay St	Bellevue	NE	68005	USA	Arts & Culture, Historical Organizations	To preserve and teach history of sarpy county.				Special educational programs including cemetary tour and children's events  preservation of artifacts, exhibits, development of historical materials, historical markers and memorials.   newsletter and website.	
South Central Nebraska Childrens Chorale Inc	http://		EIN 47-0788652	Fuhr Hall Of Music 710 Turner Ave	Hastings	NE	68901	USA	Arts & Culture, Singing & Choral Groups						
Berean Fundamental Church Of Henderson Nebraska	http://		EIN 47-0592020	1002 Road B	Henderson	NE	68371	USA							
Joyland Day Care & Preschool	http://		EIN 47-0649188	502 W 3rd St	North Platte	NE	69101	USA	Child Day Care, Children & Youth						
Saunders County Hot Shots 4-H Club	http://		EIN 47-0767459	Rt 2 Box 95	Wahoo	NE	68066	USA							
OPERA/OMAHA INC	http://www.operaomaha.org	800-34-OPERA	EIN 47-6032795	1625 Farnam Street, Suite 100	Omaha	NE	68102	USA	Arts & Culture, Opera				Midwest		
Merrymakers Association	http://www.merrymakers.org	(402) 697-0205	EIN 47-0692363	12020 Shamrock Plz Ste 200	Omaha	NE	68154	USA	Arts & Culture, Bands & Ensembles	To improve the quality of life for seniors by encouraging active participation, increasing social interaction, and sparking memories through professional entertainment.				Performing arts programs: senior residential facilities programs: free entertainment programs for residents of nursing homes. Merrymakers provided programs for 132 facilities in 2014.	
Cambridge Senior Center Inc	http://		EIN 52-1298339	Po Box 12	Cambridge	NE	69022	USA		PROVIDE HOT MEALS TO SENIORS					
South Central Counseling	http://		EIN 47-0559968	PO Box 1716	Kearney	NE	68848	USA	Mental Health, Mental Health & Crisis Intervention						
Exective Services Corps-Nebraska Inc	http://		EIN 47-0775824	727 S 9th St	Plattsmouth	NE	68048	USA	Nonprofit Management	Non-profit clients achieve improved management capabilities and greater effeciency in the use of human and financial resources, as well as increased productivity. The individuals they serve benefit with enhanced, efficient resources. The volunteer consultant has the opportunity to continue using the talent and experience gained during a career and receives satisfaction of making a valuable contribution to the community.					
Angels Among Us	http://myangelsamongus.org	(402) 885-4840	EIN 20-4728470	3516 N 163rd Plaza Ste 3	Omaha	NE	68116	USA	Health, Patient & Family Support	Angels among us helps families of children battling cancer by attempting to reduce the amount of stress in their lives so that they can focus more of their attention on their children. We attempt to accomplish this by not only providing financial assistance, but by also fostering a sense of community and providing needed resources/information.				To financially assist families with children battling cancer.   to financially assist families with children battling cancer.	
Womens International Bowling Congress	http://		EIN 51-0219695	704 Lincoln Ave	Creighton	NE	68729	USA							
Applied Health Research, Inc.	http://		EIN 47-0757596	650 J St Ste 215	Lincoln	NE	68508	USA	Mental Health						
Edgerton Education Foundation	http://		EIN 47-0745980	208 16th St	Aurora	NE	68818	USA	Arts & Culture, Education, Elementary & Secondary Schools, Literacy, Museums, Science & Technology Museums	Education				Educational programs were provided to 8000 participants on site and eotm programs to schools, camps and fairs reached 35,000 participants  educational programs were provided to 8000 participants on site and the outreach programs for schools, edgerton on the move and other fairs and events had 36,000 participants	
Highlander Neighborhood Association	http://		EIN 47-0678828	955 N 28th Ave	Omaha	NE	68131	USA							
Heartland Aquatics	http://www.heartlandaquatics.org	(402) 441-0599	EIN 47-0762900	Po Box 67206	Lincoln	NE	68506	USA		To teach swimming to youth by providing instruction, equipment, and practice facilities.				Swimming programs: instructed approximately 100 youth in sport of competitive swimming in year-round program of practice and competition. (100 youth)	
National Society Of The Sons Of The American Revolution	http://		EIN 47-6027779	1512 Beechwood Ave	Papillion	NE	68133	USA							
4-H Clubs & Affiliated 4-H Organizations	http://		EIN 47-0769860	Hc 60 Box 20	Maywood	NE	69038	USA							
Llaves De Restauracion	http://		EIN 20-0827853	5804 S 191st St	Omaha	NE	68135	USA	Protestant, Religion						
Back To The Bible	http://www.backtothebible.org	(402) 464-7200	EIN 47-0405317	Po Box 82808	Lincoln	NE	68501	USA	Arts & Culture, Media & Communications, Protestant, Religion, Religion-Related, Religious Media & Communications	See schedule o.				Radio programback to the bible is a 25-minute radio program where listeners and viewers become part of a personal bible study with dr. John munro as bible teacher. Each weekday, dr. Munro helps listeners get a solid grasp of biblical principles and to find ways to apply them to real life. The program was aired on an average of 1,180 terrestrial radio outlets across the u. S. During the fiscal year. A 28-minute television version of previous broadcasts is also provided through the web and on select television outlets. See schedule o for continued program service description.   mobile technology outreachgotandem is a mobile discipleship experience that provides daily, personalized biblical content directly through android or ios mobile applications or email. Over the past three years, gotandem has impacted the lives of more than 30,000 users and successfully moved over 80% of those who entered with no weekly bible engagement to now engaging the bible 4 or more times per week.   international ministriesback to the bible international communicates the word of god in ways that are clear, culturally appropriate and readily understood. Through 10 global locations, listeners and viewers in 85 countries have the opportunity to receive bible teaching, discipleship and gospel outreach in a language that is meaningful to them.	
Community Soup Kitchen, Inc.	http://		EIN 47-0671759	PO Box 486	Norfolk	NE	68702	USA							
Project Kindle, Inc.	http://www.projectkindle.org	(661) 257-1901	EIN 47-0814125	PO Box 81147	Lincoln	NE	68501	USA	AIDS, Camps, Children & Youth, Health, Sports, Voluntary Health Associations & Medical Disciplines, Youth Development	Project Kindle is a charitable, non-profit organization with a mission to improve the quality of life for children and families infected with and affected by HIV and AIDS through recreational programs, a community AIDS awareness speakers bureau, year-round support and advocacy.				Project kindle improves the lives of children and families infected with hiv and aids and other life challenges through various programs. These include cost free recreational opportunities through weeklong summer camps, a speakers bureau, mini camp sessions, family support and advocacy and a students affected by aids scholarship fund. Each year the organization reaches an estimated 15,000 youths through its various programs.	
Living Hope Fellowship	http://		EIN 43-1567320	218 W 18th St	Kearney	NE	68845	USA	Christianity, Religion						
St Marys Hospital Foundation	http://	(402) 873-8929	EIN 47-0707604	1314 3rd Ave	Nebraska City	NE	68410	USA							
Grand Island Area Housing Corp	http://		EIN 36-3788136	1811 W 2ND Ste 480	Grand Island	NE	68803	USA	Homeless & Housing, Housing Development, Construction & Management						
Westside Church	http://		EIN 47-0545004	15050 W Dodge Rd	Omaha	NE	68154	USA							
Spina Bifida Association Of	http://www.sbaa.org/		EIN 47-0715992	301 South 13th Street	Lincoln	NE	68508	USA	Health, Voluntary Health Associations & Medical Disciplines	The Mission of the Spina Bifida Association of America is to promote the prevention of spina bifida and to enhance the lives of all affected. The Association was founded in 1973 to address the specific needs of the spina bifida community and serves as the national representative of over 70 chapters. SBAA's efforts benefit thousands of infants, children, adults, parents and professionals each year.					
Future Homemakers Of America, Inc.	http://www.fcclainc.org/		EIN 47-0759984	PO Box 829	Grant	NE	69140	USA	Children & Youth, Youth Development - Agricultural	FCCLA has a national membership of nearly 222,000 young men and women in nearly 8,000 local chapters. There are 53 state associations including the District of Columbia, Puerto Rico, and the Virgin Islands.					
Good Shepherd Lutheran Church	http://		EIN 47-0553824	Po Box 90	Milford	NE	68405	USA							
Nebraska Foster And Adoptive Parents Club Sarpy County Chapter	http://		EIN 51-0249815	7708 Terry Dr	La Vista	NE	68128	USA							
Southeast Community College Educational Fdn	http://southeast.edu/educationalfoundation/	(402) 323-3414	EIN 51-0168407	301 S 68th Street Pl	Lincoln	NE	68510	USA	Education, Two-Year Colleges	Provide scholarships for students at southeast community college.				Provide scholarships for students at southeast community college.	
Greater Omaha Chapter Of The American Marketing Association	http://www.amaomaha.org		EIN 47-0768707	7908 S 151 Ave Circle	Omaha	NE	68138	USA	Arts & Culture, Professional Societies & Associations	The American Marketing Association is an international professional organization for people involved in the practice, study and teaching of marketing. Our principal roles are: To always understand and satisfy the needs of marketers so as to provide them with products and services that will help them be better marketers. To empower marketers through information, education, relationships and resources that will enrich their professional development and careers. To advance the thought, application and ethical practice of marketing.					
Christian Heritage Childrens Home	http://www.chne.org	(402) 421-5437	EIN 47-0632613	14880 Old Cheney Rd	Walton	NE	68461	USA	Children & Youth, Foster Care, Group Homes	To provide homes for at-risk children and programs to strengthen relationships and restore families.				Foster care: program designed to provide compassionate care and instruction to at-risk children by placing them in safe and loving foster homes.   family outreach: includes destination. . . Dad program designed to promote the importance of fathers and restoring families by sponsoring an annual father-of-the year banquet, statewide media promotion, and teaching curriculum to incarcerated dads to prepare them for reunification with their children. Also includes resources such as love for life to help couples prepare for marriage and to strengthen and support relationships that will last a lifetime. Love for life is based on the prevention and relationship enhancement program (prep), which was founded on extensive research in the field of marital health--including studies on what happy couples do right and what unhappy couples do wrong.   family finding: the family finding model seeks to build or maintain the youths lifetime family support network for all youth who are disconnected or at risk of disconnection through placement outside of their home and community. The process identifies relatives and other supportive adults, estranged from or unknown to the child, especially those who are willing to become permanent connections for him/her. Upon completion of the process, youth have a range of commitments from adults who are able to provide permanency, sustainable relationships within a kinship system, and support in the transition to adulthood and beyond.   unification services: to provide foster homes for at-risk children, unification services to keep "at risk" families together, family finding services to locate relatives of children who have been languishing in the foster care system and outreach services to strengthen and restore the relationships of incarcerated fathers with their children and families.	
Fort Kearny Genealogical Society	http://		EIN 47-0600540	Po Box 22	Kearney	NE	68848	USA							
Lowell E Walter Trust	http://		EIN 42-6347604	1919 Douglas St 2nd Fl Macn8000-027	Omaha	NE	68102	USA	Philanthropy, Private Independent Foundations						
National Association Of Miniature Enthusiasts	http://		EIN 94-3012143	8458 Browne St	Omaha	NE	68134	USA	Arts & Culture	The National Association of Miniature Enthusiasts was founded in 1972 by Allegra Mott to promote the craft of miniature making through the association and friendship of its artisans, craftsmen and collectors. NAME is an educational, non-profit organization dedicated to the miniature collector and builder through sharing ideas and experiences among its members. Our goal is to link people of like minds in order to share our love of the hobby that captivates us.					
Scotts Bluff Public Housing Resident Council Inc	http://		EIN 47-0801887	Po Box 2192	Scottsbluff	NE	69363	USA	Civil Rights, Intergroup & Race Relations, Race						
South-West Senior Flight	http://		EIN 47-0773459	Box 784	McCook	NE	69001	USA							
Short Bowel Syndrome Foundation, Inc.	http://www.shortbowelfoundation.com		EIN 27-4099104	4830 Wilshire Blvd	Lincoln	NE	68504	USA		Educate and give hope to people with sbs				Educate and give hope to people with sbs	
Stickney Toy Breed Rescue	http://www.maryshouse.us	402-613-4306	EIN 80-0035147	5675 Sw 42ND Rd	Cortland	NE	68331	USA	Animal Protection & Welfare, Animals	Stickneys Toy Breed Rescue and Retirement Sanctuary specializes in rehabilitating abused, neglected, and emaciated dogs under 25 pounds.	small dogs in need	154 dogs find new homes	Cortland , Nebraska	rehabilitation of retired puppy mill dogs , pulling sick and injured dogs from county shelters that would other wise by euthanized.	We have taken in 843 dogs since 2003, 779 have been adopted , 63 are here waiting on homes.
St Peter Lutheran Church	http://		EIN 47-6006744	Po Box 69	Deshler	NE	68340	USA							
Omaha Gospel Hall	http://		EIN 47-6044687	11510 N 69th St	Omaha	NE	68152	USA							
Nebraska Emmaus Community	http://	(308) 520-1104	EIN 47-0760332	76311 Road 416	Willow Island	NE	69171	USA	Protestant, Religion	Training christian leadership				Conducted weekend retreats for 65 adults & 8 teen pilgrims	
Buffalo Bill Ranch Foundation	http://		EIN 47-0677867	Box 229 Rr 1	N Platte	NE	69101	USA							
East Point Horspice	http://	(308) 762-3848	EIN 74-3130375	2511 E Point Acres	Alliance	NE	69301	USA	Food, Food, Agriculture & Nutrition	Horse rescue adoption programs				The organization is a safe haven rescue program for abused and abandoned horses and ponies.	
Nebraska Safety Council Inc	http://		EIN 47-6027322	3243 Cornhusker Hwy Ste A10	Lincoln	NE	68504	USA							
Greenfields Nature Sanctuary	http://		EIN 73-1677490	16032 Nottingham Dr	Omaha	NE	68118	USA	Environment, Natural Resources Conservation & Protection						
Christian Stewardship Foundation	http://		EIN 47-0767939	11609 S 39TH St	Omaha	NE	68123	USA	Philanthropy						
A A Lincoln Central Service Office	http://	(402) 438-5214	EIN 36-2898833	2748 S St Ste Aa	Lincoln	NE	68503	USA		Alcoholic recovery				Sale of alcohol recovery literature, 24 hour hot line for recovering alcoholics and their families	
Center For People In Need Inc	http://centerforpeopleinneed.org	(402) 476-4357	EIN 06-1669552	3901 N 27th St Unit 1	Lincoln	NE	68521	USA	Community & Neighborhood Development, Economic Development	Provide advocacy on public policies and bring extra resources to agencies that serve people in need				Enhance opportunities for families and youth as they address barriers that limit their path to success	
Nebraska Association Of Homes And Services For Children	http://		EIN 47-0748680	6601 Pioneers Blvd	Lincoln	NE	68506	USA	Human Services						
Federation Manor Inc	http://	(402) 333-7373	EIN 47-0623016	16910 Frances Street	Omaha	NE	68130	USA	Homeless & Housing, Senior Citizens Housing & Retirement Communities, Seniors	The not for profit organization was formed for the purpose of operating a 52 unit community known as livingston plaza apartments located in omaha, nebraska, which provides housing for low income elderly persons. The corporation was organized under the not for profit statutes of the state of nebraska. The organization has entered into the standard fha regulatory agreements, which govern the operation of the community, with the federal housing administration section of hud. A housing assistance payments agreement (hap contract) with hud provides rent assistance as provided by section 8 program of the national housing act.				The not for profit organization was formed for the purpose of operating a 52 unit community known as livingston plaza apartments located in omaha, nebraska, which provides housing for low income elderly persons. The corporation was organized under the not for profit statutes of the state of nebraska. The organization has entered into the standard fha regulatory agreements, which govern the operation of the community, with the federal housing administration section of hud. A housing assistance payments agreement (hap contract) with hud provides rent assistance as provided by section 8 program of the national housing act.	
Hastings Literacy Program Inc	http://	(402) 463-7323	EIN 47-0765972	123 N Marian Rd	Hastings	NE	68901	USA	Education, Literacy, Remedial Reading & Encouragement	Provide educational services (adult basic education)				Americorps program - providing volunteers to assist in existing programs and coordinating new programs to further the educational goals of individuals served  general educational development (ged) - providing classes to assist individuals to obtain a high school equivalency diploma  other program services including a family literacy program which provides childcare for parents who are participating in the english as a second language program.	
Celiac Sprue Association USA, Inc.	http://www.csaceliacs.org	(402) 643-4108	EIN 42-1261676	PO Box 31700	Omaha	NE	68131	USA	Digestive Diseases & Disorders, Health, Lung Diseases	CSA is a member-based, non-profit organization dedicated to enchaning the lifestyle of those with celiac disease by developing and disseminating educational materials and gluten-free diet information world wide and to support and publicize related research; to serve as a vehicle for mutual support opportunities; and to work for improved food labeling practices for ingredients that affect those maintaining a gluten-free food plan.				Celiac sprue association is the largest member-based non-profit celiac organization in the united states. Csa provides accurate information on celiac disease & dermatitis herpetiformis to the newly diagnosed, the medical community and other concerned individuals through materials that have been reviewed and approved by a medical advisory board. Provides support to celiac sprue patients and dermatitis herpetiformis patients and their families.   annual conference offering educational sessions on celiac disease and dermatitis herpetiformis	
Lincoln Community Concert Band Inc	http://		EIN 47-0643008	Po Box 22306	Lincoln	NE	68542	USA	Arts & Culture, Music						
Child Development Fund	http://		EIN 47-0690227	3025 Parker	Omaha	NE	68111	USA							
Millard West Baseball Inc	http://		EIN 47-0793667	7209 S 160th St	Omaha	NE	68136	USA	Sports, Sports Associations & Training Facilities	Foster amateur baseball competition for youth				Foster amateur baseball competition for education and charitable purposes for youth to enable them to develop skills, sportsmanship and to participate in nondiscriminative team activities.	
Midlands Diabetes Education And Self Help Center	http://www.diabetes-education.com	(402) 399-8444	EIN 47-0670115	2910 S 84th St	Omaha	NE	68124	USA		To serve nebraska and western iowa by offering education and management programs for diabetics.				The organization serves nebraska and western iowa by offering education and management programs for diabetes, medical equipment, lipids, hypertension, and weight management nutrition.	
Sertoma International Sponsorship Fund Norfolk	http://		EIN 47-0778584	2200 Western Cir	Norfolk	NE	68701	USA							
Friends Of The University Of Nebraska State Museum Natural Hist	http://		EIN 47-0658163	307 Morrill Hall Unl	Lincoln	NE	68588	USA	Arts & Culture, Science & Technology Museums						
